Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Danny Granger,IND,62.0,62.0,33.3,0.416,0.381,0.434,0.481,0.873,5.0,1.8,1.0,0.6,18.7,18.6,0.542,12.3,8.4,9.7,1.6,1.5,25.9,4.5,2.2,2.9,2.5,6.7,0.155,0.0,.636,3,2012
Danny Green,SAS,66.0,38.0,23.1,0.442,0.436,0.449,0.549,0.79,3.5,1.3,0.9,0.7,9.1,15.5,0.579,12.9,8.6,8.3,2.0,2.2,17.6,2.5,2.0,3.0,1.9,4.5,0.142,0.0,.758,1,2012
Dante Cunningham,MEM,64.0,5.0,17.6,0.516,0.0,0.52,0.516,0.652,3.8,0.6,0.7,0.5,5.2,14.9,0.538,16.4,12.8,5.2,2.0,2.5,13.6,1.8,1.7,0.8,0.8,3.4,0.147,0.0,.621,4,2012
Darington Hobson,MIL,5.0,0.0,7.8,0.154,0.0,0.286,0.154,0.0,0.6,1.2,0.0,0.0,0.8,-3.3,0.154,8.7,4.2,20.9,0.0,0.0,16.9,-0.2,0.0,-13.0,-0.1,-0.2,-0.225,0.0,.470,9,2012
Darius Morris,LAL,19.0,0.0,8.9,0.429,0.444,0.424,0.476,0.667,0.8,1.1,0.1,0.0,2.4,5.2,0.5,8.8,5.3,19.1,0.6,0.0,17.6,-0.2,0.1,-7.8,-0.2,-0.2,-0.045,0.0,.621,3,2012
Darko Miličić,MIN,29.0,23.0,16.3,0.454,0.0,0.454,0.454,0.432,3.3,0.6,0.3,0.9,4.6,9.0,0.458,14.6,11.4,5.9,1.0,3.8,16.8,-0.4,0.4,-3.5,-0.2,0.0,0.003,0.0,.394,12,2012
Darren Collison,IND,60.0,56.0,31.3,0.44,0.362,0.457,0.472,0.83,3.1,4.8,0.8,0.2,10.4,13.6,0.526,9.3,5.6,24.9,1.4,0.6,17.0,2.3,1.5,-0.2,0.9,3.8,0.098,0.0,.636,3,2012
Darryl Watkins,NOH,5.0,0.0,19.6,0.5,0.0,0.5,0.5,0.5,5.4,0.6,1.0,0.8,4.6,10.8,0.525,22.7,16.4,4.7,2.8,3.4,14.4,-0.1,0.2,-3.9,0.0,0.1,0.056,0.0,.318,15,2012
David Lee,GSW,57.0,57.0,37.2,0.503,0.0,0.506,0.503,0.782,9.6,2.8,0.9,0.4,20.1,19.7,0.549,19.9,14.6,13.6,1.3,0.8,26.0,3.8,1.2,-0.3,0.9,5.0,0.113,0.0,.348,13,2012
David West,IND,66.0,66.0,29.2,0.487,0.222,0.491,0.489,0.807,6.6,2.1,0.8,0.7,12.8,17.8,0.531,18.3,12.6,13.1,1.4,1.9,20.9,3.4,2.5,1.8,1.8,5.9,0.147,0.0,.636,3,2012
DeAndre Jordan,LAC,66.0,66.0,27.2,0.632,0.0,0.634,0.632,0.525,8.3,0.3,0.5,2.0,7.4,16.4,0.626,23.0,18.1,1.5,0.9,6.2,11.9,3.2,2.4,0.1,0.9,5.6,0.15,0.0,.606,5,2012
DeAndre Liggins,ORL,17.0,0.0,6.8,0.48,0.0,0.571,0.48,0.474,0.9,0.3,0.4,0.0,1.9,8.9,0.495,9.2,7.5,7.1,2.8,0.0,17.7,-0.1,0.1,-4.5,-0.1,0.0,0.0,0.0,.561,6,2012
DeJuan Blair,SAS,64.0,62.0,21.3,0.534,0.0,0.535,0.534,0.613,5.5,1.2,0.9,0.2,9.5,17.6,0.549,16.3,14.8,9.2,2.2,0.6,21.7,2.2,1.8,-0.3,0.6,4.0,0.142,0.0,.758,1,2012
DeMar DeRozan,TOR,63.0,63.0,35.0,0.422,0.261,0.44,0.435,0.81,3.3,2.0,0.8,0.3,16.7,12.8,0.503,9.0,5.6,10.8,1.2,0.6,25.0,1.1,1.4,-2.7,-0.4,2.5,0.054,0.0,.348,11,2012
DeMarcus Cousins,SAC,64.0,62.0,30.5,0.448,0.143,0.453,0.449,0.702,11.0,1.6,1.5,1.2,18.1,21.7,0.499,25.9,19.8,9.5,2.4,2.8,29.7,2.1,2.2,-0.8,0.6,4.2,0.104,0.0,.333,14,2012
DeMarre Carroll,UTA,24.0,9.0,14.5,0.41,0.368,0.419,0.443,0.875,2.2,0.8,0.5,0.0,4.5,11.1,0.478,8.3,8.8,8.1,1.8,0.2,15.9,0.3,0.2,-1.9,0.0,0.5,0.069,0.0,.545,7,2012
DeSagana Diop,CHA,27.0,9.0,12.0,0.357,0.0,0.357,0.357,0.167,3.1,0.9,0.2,0.5,1.1,6.8,0.347,19.0,15.0,11.0,1.0,3.0,9.0,-0.3,0.2,-5.9,-0.3,-0.2,-0.025,0.0,.106,15,2012
DeShawn Stevenson,NJN,51.0,30.0,18.8,0.285,0.283,0.296,0.404,0.563,2.0,0.8,0.4,0.1,2.9,4.3,0.413,11.7,6.1,6.5,1.1,0.3,9.4,-0.3,0.1,-4.4,-0.6,-0.3,-0.014,0.0,.333,12,2012
Delonte West,DAL,44.0,33.0,24.1,0.461,0.355,0.489,0.499,0.886,2.3,3.2,1.3,0.2,9.6,15.3,0.539,9.3,5.4,22.2,2.9,0.8,20.4,0.8,1.4,1.0,0.8,2.2,0.098,0.0,.545,8,2012
Dennis Horner,NJN,8.0,0.0,2.8,0.25,0.0,0.333,0.25,0.75,0.6,0.0,0.0,0.0,0.6,6.6,0.434,16.3,13.2,0.0,0.0,0.0,14.1,0.0,0.0,-8.1,0.0,0.0,-0.012,0.0,.333,12,2012
Derek Fisher,OKC,63.0,43.0,23.9,0.371,0.321,0.393,0.421,0.851,1.9,2.7,0.8,0.1,5.6,8.0,0.464,7.7,4.5,16.7,1.8,0.2,13.6,0.1,1.1,-3.3,-0.5,1.2,0.038,0.0,.712,2,2012
Deron Williams,NJN,55.0,55.0,36.3,0.407,0.336,0.446,0.467,0.843,3.3,8.7,1.2,0.4,21.0,20.3,0.527,9.6,5.3,46.6,1.8,0.8,30.1,3.7,0.4,2.3,2.2,4.1,0.099,0.0,.333,12,2012
Derrick Brown,CHA,65.0,17.0,22.2,0.518,0.25,0.535,0.526,0.667,3.6,1.0,0.7,0.2,8.1,14.7,0.556,11.6,9.4,8.5,1.8,0.6,16.8,2.0,0.3,-1.5,0.2,2.3,0.076,0.0,.106,15,2012
Derrick Byars,SAS,2.0,0.0,18.5,0.273,0.0,0.6,0.273,1.0,5.5,0.5,1.0,0.0,5.0,14.9,0.392,15.2,17.1,3.7,2.8,0.0,15.7,0.1,0.1,-4.7,0.0,0.1,0.147,0.0,.758,1,2012
Derrick Favors,UTA,65.0,9.0,21.2,0.499,0.0,0.499,0.499,0.649,6.5,0.7,0.6,1.0,8.8,17.1,0.537,22.5,17.7,5.0,1.4,3.8,20.7,1.4,1.6,-1.1,0.3,3.0,0.105,0.0,.545,7,2012
Derrick Rose,CHI,39.0,39.0,35.3,0.435,0.312,0.475,0.473,0.812,3.4,7.9,0.9,0.7,21.8,23.0,0.532,8.4,5.3,40.3,1.4,1.4,30.5,4.1,2.0,6.4,2.9,6.0,0.211,0.004,.758,1,2012
Derrick Williams,MIN,66.0,15.0,21.5,0.412,0.268,0.467,0.449,0.697,4.7,0.6,0.5,0.5,8.8,12.9,0.499,18.4,12.2,4.5,1.1,1.6,20.7,0.6,1.2,-2.1,0.0,1.8,0.059,0.0,.394,12,2012
Devin Ebanks,LAL,24.0,12.0,16.5,0.416,0.0,0.463,0.416,0.657,2.2,0.5,0.5,0.2,4.0,8.3,0.465,7.6,7.6,4.6,1.5,1.1,14.2,0.0,0.3,-4.2,-0.2,0.3,0.033,0.0,.621,3,2012
Devin Harris,UTA,63.0,63.0,27.6,0.445,0.362,0.498,0.516,0.746,1.8,5.0,1.0,0.2,11.3,16.0,0.564,6.7,3.7,28.3,1.9,0.6,19.5,3.3,0.8,0.8,1.2,4.2,0.115,0.0,.545,7,2012
Dexter Pittman,MIA,35.0,6.0,8.6,0.468,0.0,0.468,0.468,0.643,2.0,0.3,0.2,0.2,3.0,10.4,0.498,16.8,14.1,4.9,1.4,2.2,19.0,0.1,0.5,-6.0,-0.3,0.6,0.101,0.0,.697,2,2012
Dirk Nowitzki,DAL,62.0,62.0,33.5,0.457,0.368,0.481,0.495,0.896,6.7,2.2,0.7,0.5,21.6,21.7,0.564,19.9,11.3,12.6,1.1,1.2,29.2,5.0,2.6,3.7,3.0,7.6,0.175,0.003,.545,8,2012
Dominic McGuire,GSW,64.0,6.0,17.6,0.448,0.0,0.456,0.448,0.736,3.8,1.7,0.7,0.6,3.5,11.8,0.486,17.4,12.4,14.0,2.0,2.5,11.8,0.6,0.9,-0.8,0.3,1.5,0.062,0.0,.348,13,2012
Dominique Jones,DAL,33.0,1.0,8.1,0.397,0.125,0.431,0.404,0.784,1.3,1.3,0.3,0.2,2.7,11.8,0.493,14.6,9.2,24.6,2.0,1.5,20.3,-0.1,0.4,-1.9,0.0,0.2,0.044,0.0,.545,8,2012
Donald Sloan,NOH,33.0,11.0,20.3,0.399,0.08,0.445,0.404,0.767,2.0,3.2,0.4,0.1,5.5,8.9,0.433,8.6,5.7,26.5,1.0,0.3,17.6,-0.4,0.1,-5.3,-0.6,-0.3,-0.024,0.0,.318,15,2012
Donté Greene,SAC,53.0,7.0,14.7,0.406,0.238,0.516,0.453,0.8,2.5,0.6,0.3,0.5,5.4,11.8,0.491,16.9,9.4,6.8,1.2,2.7,18.0,0.3,0.3,-2.4,-0.1,0.7,0.041,0.0,.333,14,2012
Dorell Wright,GSW,61.0,61.0,27.0,0.422,0.36,0.5,0.522,0.816,4.6,1.5,1.0,0.4,10.3,15.0,0.553,14.9,9.6,8.8,1.8,1.2,17.3,2.6,0.8,0.9,1.2,3.4,0.099,0.0,.348,13,2012
Drew Gooden,MIL,56.0,46.0,26.2,0.437,0.291,0.45,0.449,0.846,6.5,2.6,0.8,0.6,13.7,18.8,0.512,18.0,13.6,16.5,1.6,1.7,25.7,2.0,1.5,1.0,1.1,3.6,0.116,0.0,.470,9,2012
Dwight Howard,ORL,54.0,54.0,38.3,0.573,0.0,0.579,0.573,0.491,14.5,1.9,1.5,2.1,20.6,24.2,0.569,33.1,21.9,9.8,2.1,4.4,26.1,3.3,4.4,4.3,3.3,7.7,0.179,0.011,.561,6,2012
Dwyane Wade,MIA,49.0,49.0,33.2,0.497,0.268,0.513,0.506,0.791,4.8,4.6,1.7,1.3,22.1,26.3,0.559,11.6,8.7,27.3,2.7,3.1,31.3,4.8,2.9,7.9,4.0,7.7,0.227,0.005,.697,2,2012
E'Twaun Moore,BOS,38.0,0.0,8.7,0.381,0.378,0.382,0.456,1.0,0.9,0.9,0.3,0.1,2.9,8.8,0.474,9.9,5.9,17.0,1.8,0.7,19.9,-0.3,0.5,-2.4,0.0,0.2,0.031,0.0,.591,5,2012
Earl Barron,GSW,2.0,0.0,4.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,2.0,4.7,0.5,0.0,6.3,0.0,0.0,0.0,20.5,0.0,0.0,-16.3,0.0,0.0,0.054,0.0,.348,13,2012
Earl Boykins,HOU,8.0,0.0,13.9,0.333,0.222,0.37,0.361,0.867,1.4,2.1,0.1,0.0,4.9,10.3,0.458,11.6,5.7,23.0,0.5,0.0,20.3,0.0,0.0,-4.0,-0.1,0.1,0.029,0.0,.515,9,2012
Earl Clark,ORL,45.0,1.0,12.4,0.367,0.0,0.367,0.367,0.724,2.8,0.4,0.3,0.7,2.7,8.1,0.405,18.6,12.8,5.2,1.2,4.5,14.8,-0.5,0.8,-4.9,-0.4,0.3,0.027,0.0,.561,6,2012
Earl Watson,UTA,50.0,2.0,20.7,0.338,0.192,0.407,0.369,0.674,2.4,4.3,1.1,0.4,3.0,9.5,0.413,10.2,6.7,28.9,2.7,1.7,11.5,-0.6,0.9,-1.4,0.2,0.4,0.018,0.0,.545,7,2012
Ed Davis,TOR,66.0,9.0,23.2,0.513,0.0,0.515,0.513,0.67,6.6,0.9,0.6,1.0,6.3,14.2,0.544,23.0,16.7,6.5,1.4,3.4,13.8,1.6,2.3,-0.3,0.7,3.9,0.121,0.0,.348,11,2012
Eddy Curry,MIA,14.0,1.0,5.9,0.462,0.0,0.462,0.462,0.75,0.9,0.1,0.0,0.1,2.1,3.6,0.508,11.1,8.6,1.9,0.0,2.0,22.1,-0.2,0.1,-11.8,-0.2,-0.1,-0.046,0.0,.697,2,2012
Eduardo Nájera,CHA,22.0,0.0,12.3,0.375,0.276,0.457,0.438,0.5,2.3,0.5,0.9,0.2,2.6,9.3,0.441,17.2,10.6,7.4,3.7,1.1,12.4,-0.1,0.3,-2.9,-0.1,0.2,0.035,0.0,.106,15,2012
Edwin Ubiles,WAS,4.0,0.0,13.0,0.278,0.2,0.308,0.306,1.0,2.5,0.2,0.2,0.2,3.5,7.3,0.362,17.5,10.9,2.9,1.0,1.5,17.5,-0.1,0.0,-3.9,0.0,0.0,-0.026,0.0,.303,14,2012
Ekpe Udoh,MIL,61.0,11.0,21.1,0.431,0.0,0.433,0.431,0.754,4.2,0.9,0.7,1.7,5.6,12.5,0.493,13.5,11.0,6.4,1.6,6.0,14.0,0.9,1.2,-1.5,0.2,2.1,0.077,0.0,.470,9,2012
Elliot Williams,POR,24.0,0.0,6.2,0.5,0.296,0.617,0.554,0.333,0.8,0.2,0.2,0.1,3.7,18.8,0.537,9.6,7.4,8.0,2.1,1.6,26.7,0.2,0.1,-0.1,0.1,0.3,0.105,0.0,.424,11,2012
Elton Brand,PHI,60.0,60.0,28.9,0.494,0.0,0.495,0.494,0.733,7.2,1.6,1.0,1.6,11.0,18.0,0.521,18.3,13.7,9.2,1.8,4.2,18.9,2.5,3.6,1.6,1.6,6.1,0.168,0.0,.530,8,2012
Emeka Okafor,NOH,27.0,27.0,28.9,0.533,0.0,0.533,0.533,0.514,7.9,0.9,0.6,1.0,9.9,15.1,0.539,21.4,16.2,5.3,1.1,2.8,17.2,0.8,0.9,-0.5,0.3,1.7,0.103,0.0,.318,15,2012
Enes Freedom,UTA,66.0,0.0,13.2,0.496,0.0,0.498,0.496,0.667,4.2,0.1,0.3,0.3,4.6,14.5,0.539,22.7,18.3,1.4,1.1,2.1,17.3,0.9,0.8,-3.0,-0.2,1.7,0.095,0.0,.545,7,2012
Eric Bledsoe,LAC,40.0,1.0,11.6,0.389,0.2,0.448,0.413,0.636,1.6,1.6,0.8,0.4,3.3,11.2,0.454,11.1,8.3,21.6,3.6,2.5,19.1,-0.4,0.6,-1.6,0.0,0.2,0.022,0.0,.606,5,2012
Eric Dawson,SAS,4.0,0.0,9.8,0.583,0.0,0.583,0.583,0.5,2.5,0.0,0.2,0.5,3.8,14.6,0.582,14.4,14.7,0.0,1.3,3.7,18.6,0.0,0.1,-5.9,0.0,0.1,0.106,0.0,.758,1,2012
Eric Gordon,NOH,9.0,9.0,34.4,0.45,0.25,0.53,0.486,0.754,2.8,3.4,1.4,0.4,20.6,19.2,0.549,8.7,4.8,19.3,2.3,1.1,29.4,0.5,0.3,1.9,0.3,0.7,0.115,0.0,.318,15,2012
Eric Maynor,OKC,9.0,0.0,15.2,0.359,0.353,0.364,0.436,1.0,1.4,2.4,0.6,0.0,4.2,9.1,0.466,7.8,5.4,24.1,1.9,0.0,17.1,0.0,0.1,-2.7,0.0,0.1,0.037,0.0,.712,2,2012
Erick Dampier,ATL,15.0,0.0,5.5,0.125,0.0,0.125,0.125,0.0,1.7,0.3,0.1,0.3,0.1,5.5,0.125,21.0,17.7,6.5,0.6,3.7,6.2,-0.1,0.1,-4.7,-0.1,0.1,0.035,0.0,.606,4,2012
Ersan İlyasova,MIL,60.0,41.0,27.6,0.492,0.455,0.501,0.535,0.781,8.8,1.2,0.7,0.7,13.0,20.5,0.577,22.8,17.6,7.0,1.3,2.0,20.1,4.4,2.0,1.9,1.6,6.4,0.185,0.0,.470,9,2012
Evan Turner,PHI,65.0,20.0,26.4,0.446,0.224,0.466,0.455,0.676,5.8,2.8,0.6,0.3,9.4,12.6,0.478,22.8,12.2,16.9,1.2,0.9,20.3,-0.6,3.0,-1.3,0.3,2.4,0.068,0.0,.530,8,2012
Francisco Elson,PHI,5.0,0.0,3.2,0.333,0.0,0.333,0.333,0.0,0.2,0.2,0.2,0.2,0.4,6.3,0.333,7.0,3.5,8.8,3.3,4.7,11.7,0.0,0.0,-2.5,0.0,0.0,-0.026,0.0,.530,8,2012
Francisco García,SAC,49.0,3.0,16.3,0.376,0.29,0.49,0.459,0.8,2.0,0.6,0.7,0.8,4.8,10.7,0.483,12.7,6.8,5.8,2.3,3.4,14.4,0.3,0.5,-0.7,0.3,0.8,0.048,0.0,.333,14,2012
Gary Forbes,TOR,48.0,2.0,14.9,0.413,0.349,0.441,0.467,0.725,2.1,1.1,0.5,0.1,6.6,13.3,0.513,12.2,8.4,13.7,1.8,0.5,24.1,0.1,0.7,-1.0,0.2,0.8,0.053,0.0,.348,11,2012
Gary Neal,SAS,56.0,7.0,21.5,0.436,0.419,0.448,0.522,0.781,2.1,2.1,0.5,0.0,9.9,14.2,0.542,9.9,5.6,15.1,1.2,0.1,21.7,1.6,0.9,-0.1,0.6,2.5,0.101,0.0,.758,1,2012
George Hill,IND,50.0,9.0,25.5,0.442,0.367,0.489,0.513,0.778,3.0,2.9,0.8,0.3,9.6,15.7,0.557,10.5,6.7,18.8,1.7,1.1,17.2,2.8,1.3,2.3,1.4,4.0,0.152,0.0,.636,3,2012
Gerald Green,NJN,31.0,2.0,25.2,0.481,0.391,0.529,0.548,0.754,3.5,1.1,0.9,0.5,12.9,15.8,0.574,14.2,8.0,8.5,1.9,1.7,23.6,0.8,0.4,0.2,0.4,1.2,0.072,0.0,.333,12,2012
Gerald Henderson,CHA,55.0,55.0,33.3,0.459,0.234,0.475,0.467,0.76,4.1,2.3,0.9,0.4,15.1,14.0,0.511,10.5,7.0,13.5,1.4,0.8,23.0,0.8,0.2,-2.7,-0.3,1.0,0.026,0.0,.106,15,2012
Gerald Wallace,POR,58.0,58.0,35.8,0.454,0.307,0.5,0.491,0.8,6.7,2.8,1.5,0.6,13.8,15.9,0.547,17.2,10.8,13.2,2.2,1.3,18.6,3.0,1.8,1.0,1.6,4.8,0.112,0.0,.424,11,2012
Gilbert Arenas,MEM,17.0,0.0,12.4,0.406,0.333,0.52,0.508,0.7,1.1,1.1,0.6,0.1,4.2,9.9,0.526,9.0,5.0,13.4,2.8,0.4,17.3,0.1,0.3,-1.3,0.0,0.4,0.088,0.0,.621,4,2012
Glen Davis,ORL,61.0,13.0,23.4,0.421,0.143,0.429,0.423,0.683,5.4,0.8,0.7,0.3,9.3,13.2,0.466,18.4,13.4,5.9,1.6,1.0,22.4,0.0,1.7,-3.2,-0.4,1.7,0.057,0.0,.561,6,2012
Goran Dragić,HOU,66.0,28.0,26.5,0.462,0.337,0.525,0.518,0.805,2.5,5.3,1.3,0.2,11.7,18.0,0.567,7.7,5.6,32.5,2.5,0.4,21.8,3.6,1.5,1.9,1.7,5.1,0.139,0.0,.515,9,2012
Gordon Hayward,UTA,66.0,58.0,30.5,0.456,0.346,0.496,0.503,0.832,3.5,3.1,0.8,0.6,11.8,15.5,0.568,9.9,6.6,15.9,1.4,1.6,17.8,3.8,1.0,1.5,1.8,4.9,0.116,0.0,.545,7,2012
Grant Hill,PHO,49.0,46.0,28.1,0.446,0.264,0.47,0.461,0.761,3.5,2.2,0.8,0.6,10.2,12.3,0.5,11.5,7.0,12.1,1.5,1.5,18.6,0.6,0.9,-0.9,0.4,1.6,0.055,0.0,.500,10,2012
Greg Monroe,DET,66.0,66.0,31.5,0.521,0.0,0.522,0.521,0.739,9.7,2.3,1.3,0.7,15.4,22.0,0.563,23.6,18.3,14.0,2.1,1.7,23.6,4.3,2.7,2.9,2.6,7.0,0.161,0.0,.379,10,2012
Greg Smith,HOU,8.0,0.0,8.6,0.636,0.0,0.636,0.636,0.0,2.5,0.1,0.2,0.6,1.8,12.3,0.636,25.5,16.8,2.2,1.5,5.4,7.9,0.1,0.1,-0.8,0.0,0.2,0.165,0.0,.515,9,2012
Greg Stiemsma,BOS,55.0,3.0,13.9,0.545,0.0,0.545,0.545,0.707,3.2,0.5,0.7,1.5,2.9,13.6,0.579,19.0,13.6,5.6,2.6,8.5,10.8,0.6,2.2,1.4,0.7,2.7,0.17,0.0,.591,5,2012
Greivis Vásquez,NOH,66.0,26.0,25.8,0.43,0.319,0.469,0.471,0.821,2.6,5.4,0.9,0.1,8.9,14.2,0.513,10.3,6.0,35.7,1.9,0.4,20.0,1.0,1.3,-1.1,0.4,2.3,0.064,0.0,.318,15,2012
Gustavo Ayón,NOH,54.0,24.0,20.1,0.536,0.0,0.538,0.536,0.619,4.9,1.4,1.0,0.9,5.9,16.7,0.552,19.3,14.5,11.5,2.6,3.5,14.5,1.5,1.7,2.5,1.2,3.2,0.142,0.0,.318,15,2012
Hakim Warrick,PHO,35.0,0.0,14.4,0.411,0.1,0.429,0.414,0.768,2.6,0.9,0.2,0.1,6.4,13.1,0.503,13.5,10.3,9.3,0.8,0.4,23.4,0.3,0.2,-2.7,-0.1,0.5,0.05,0.0,.500,10,2012
Hamady N'Diaye,WAS,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,-21.1,0.0,0.0,-0.369,0.0,.303,14,2012
Hamed Haddadi,MEM,35.0,0.0,5.9,0.542,0.0,0.553,0.542,0.692,2.0,0.2,0.0,0.7,2.0,16.3,0.589,24.9,20.1,6.1,0.3,10.3,17.7,0.1,0.4,-1.4,0.0,0.6,0.131,0.0,.621,4,2012
Hasheem Thabeet,POR,20.0,3.0,7.0,0.524,0.0,0.524,0.524,0.65,2.1,0.0,0.0,0.5,1.8,12.4,0.587,22.2,17.6,0.0,0.4,5.5,12.4,0.1,0.2,-3.9,-0.1,0.3,0.102,0.0,.424,11,2012
Hassan Whiteside,SAC,18.0,0.0,6.1,0.444,0.0,0.444,0.444,0.417,2.2,0.0,0.2,0.8,1.6,16.2,0.449,24.3,19.6,0.0,1.4,10.0,14.8,0.0,0.2,-1.6,0.0,0.2,0.073,0.0,.333,14,2012
Hedo Türkoğlu,ORL,53.0,53.0,31.2,0.415,0.353,0.48,0.505,0.705,3.8,4.4,0.8,0.3,10.9,11.7,0.528,12.4,7.0,24.1,1.5,0.8,19.5,0.6,1.5,-0.9,0.5,2.1,0.06,0.0,.561,6,2012
Henry Walker,NYK,32.0,8.0,19.4,0.398,0.319,0.552,0.503,0.85,2.5,1.2,0.6,0.2,5.9,8.2,0.526,13.4,7.5,9.4,1.6,0.9,15.5,0.1,0.8,-2.1,0.0,0.9,0.067,0.0,.545,7,2012
Ian Mahinmi,DAL,61.0,12.0,18.7,0.546,0.0,0.549,0.546,0.639,4.7,0.2,0.6,0.5,5.8,13.5,0.585,17.7,14.3,1.7,1.8,2.2,14.4,1.7,1.7,-2.3,-0.1,3.4,0.144,0.0,.545,8,2012
Ike Diogu,SAS,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,-2.9,0.347,8.0,4.1,0.0,0.0,0.0,12.6,0.0,0.0,-12.3,0.0,0.0,-0.116,0.0,.758,1,2012
Iman Shumpert,NYK,59.0,35.0,28.9,0.401,0.306,0.44,0.446,0.798,3.2,2.8,1.7,0.1,9.5,10.8,0.484,9.9,6.3,15.6,3.1,0.4,18.2,-0.1,2.5,-1.4,0.2,2.4,0.068,0.0,.545,7,2012
Isaiah Thomas,SAC,65.0,37.0,25.5,0.448,0.379,0.491,0.521,0.832,2.6,4.1,0.8,0.1,11.5,17.6,0.574,8.4,5.6,25.6,1.6,0.4,19.8,4.2,0.0,0.8,1.2,4.3,0.124,0.0,.333,14,2012
Ish Smith,ORL,26.0,1.0,9.0,0.383,0.333,0.389,0.401,0.7,1.3,1.6,0.6,0.1,2.8,14.1,0.422,13.9,8.6,29.2,3.4,0.7,19.6,0.0,0.3,0.1,0.1,0.3,0.062,0.0,.561,6,2012
Ivan Johnson,ATL,56.0,0.0,16.7,0.513,0.333,0.517,0.516,0.72,4.0,0.6,0.8,0.3,6.4,14.3,0.558,20.1,14.2,5.7,2.4,1.5,19.5,0.5,1.7,-2.2,0.0,2.2,0.113,0.0,.606,4,2012
J.J. Barea,MIN,41.0,11.0,25.2,0.4,0.371,0.415,0.463,0.776,2.8,5.7,0.5,0.0,11.3,14.9,0.502,10.8,6.1,39.0,1.0,0.0,24.3,0.8,0.4,-1.0,0.3,1.2,0.056,0.0,.394,12,2012
J.J. Hickson,SAC,54.0,19.0,23.0,0.467,0.0,0.469,0.467,0.642,6.2,0.8,0.6,0.6,8.4,14.9,0.501,19.0,15.2,5.9,1.2,2.1,18.7,0.9,0.8,-2.3,-0.1,1.7,0.066,0.0,.333,14,2012
J.R. Smith,NYK,35.0,1.0,27.6,0.407,0.347,0.462,0.49,0.709,3.9,2.4,1.5,0.2,12.5,15.2,0.508,12.9,8.1,15.2,2.9,0.5,22.0,1.0,1.5,2.1,1.0,2.5,0.122,0.0,.545,7,2012
JJ Redick,ORL,65.0,22.0,27.2,0.425,0.418,0.43,0.521,0.911,2.3,2.5,0.4,0.1,11.6,15.1,0.575,8.8,4.9,16.2,0.8,0.3,19.2,4.2,1.0,1.0,1.3,5.2,0.142,0.0,.561,6,2012
JaJuan Johnson,BOS,36.0,0.0,8.3,0.446,0.0,0.446,0.446,0.667,1.6,0.2,0.1,0.4,3.2,11.4,0.456,14.4,11.5,3.6,0.9,3.6,22.4,-0.3,0.5,-3.9,-0.1,0.2,0.032,0.0,.591,5,2012
JaVale McGee,WAS,61.0,45.0,25.2,0.556,0.0,0.556,0.556,0.461,7.8,0.5,0.6,2.2,11.3,19.9,0.552,23.3,17.7,3.5,1.2,6.6,20.7,1.9,2.2,0.2,0.8,4.1,0.127,0.0,.303,14,2012
Jamaal Magloire,TOR,34.0,1.0,11.0,0.378,0.0,0.378,0.378,0.259,3.3,0.2,0.1,0.3,1.2,2.7,0.36,27.3,17.7,2.4,0.6,2.2,9.9,-0.7,0.5,-7.6,-0.5,-0.2,-0.021,0.0,.348,11,2012
Jamaal Tinsley,UTA,37.0,1.0,13.7,0.404,0.27,0.452,0.44,0.765,1.2,3.3,0.5,0.2,3.7,10.9,0.461,8.9,5.1,36.3,1.8,1.3,17.8,-0.2,0.3,-3.2,-0.2,0.1,0.006,0.0,.545,7,2012
Jamal Crawford,POR,60.0,6.0,26.9,0.384,0.308,0.426,0.438,0.927,2.0,3.2,0.9,0.2,14.0,15.7,0.506,7.5,4.3,20.5,1.8,0.7,26.6,1.6,0.7,-0.2,0.7,2.3,0.069,0.0,.424,11,2012
Jamario Moon,CHA,8.0,0.0,15.4,0.292,0.2,0.357,0.333,1.0,2.8,0.6,0.1,0.6,2.2,3.4,0.362,19.3,10.3,6.4,0.4,3.0,12.3,-0.3,0.0,-7.3,-0.2,-0.3,-0.1,0.0,.106,15,2012
Jameer Nelson,ORL,57.0,57.0,29.9,0.427,0.377,0.459,0.499,0.807,3.2,5.7,0.7,0.1,11.9,14.6,0.524,10.4,6.1,34.0,1.2,0.2,21.4,2.3,1.2,-0.1,0.8,3.5,0.099,0.0,.561,6,2012
James Anderson,SAS,51.0,2.0,11.8,0.379,0.279,0.443,0.434,0.75,1.5,0.8,0.2,0.0,3.7,8.8,0.483,11.8,7.5,9.6,0.7,0.2,17.2,0.1,0.4,-4.1,-0.3,0.5,0.04,0.0,.758,1,2012
