Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Danny Manning,DET,13.0,0.0,6.8,0.406,0.375,0.417,0.453,0.833,1.4,0.5,0.7,0.2,2.6,17.9,0.491,14.9,12.0,14.8,5.6,2.5,22.5,0.0,0.2,3.5,0.1,0.2,0.131,0.0,.610,1,2003
Darius Miles,CLE,67.0,62.0,30.0,0.41,0.0,0.419,0.41,0.594,5.4,2.6,1.0,1.0,9.2,9.7,0.435,14.2,10.1,14.9,1.7,2.4,19.2,-2.7,1.4,-3.7,-0.9,-1.3,-0.032,0.0,.207,15,2003
Darrell Armstrong,ORL,82.0,23.0,28.7,0.409,0.336,0.45,0.47,0.878,3.6,3.9,1.6,0.2,9.4,14.6,0.53,10.2,7.2,21.7,3.0,0.4,16.9,2.7,2.2,0.9,1.7,4.9,0.1,0.0,.512,7,2003
Darvin Ham,ATL,75.0,1.0,12.3,0.447,0.0,0.455,0.447,0.481,2.0,0.5,0.2,0.3,2.4,5.5,0.464,9.5,9.4,6.4,0.9,1.4,12.8,-0.7,0.3,-5.9,-0.9,-0.4,-0.021,0.0,.427,11,2003
David Robinson,SAS,64.0,64.0,26.2,0.469,0.0,0.469,0.469,0.71,7.9,1.0,0.8,1.7,8.5,17.8,0.531,22.8,17.6,5.9,1.7,4.6,16.5,2.5,3.6,2.1,1.8,6.0,0.172,0.0,.732,1,2003
David Wesley,NOP,73.0,73.0,37.1,0.433,0.424,0.437,0.498,0.781,2.4,3.4,1.5,0.1,16.7,15.1,0.533,5.9,3.8,16.4,2.2,0.2,21.4,4.5,2.5,1.1,2.1,7.0,0.124,0.0,.573,5,2003
DeSagana Diop,CLE,80.0,1.0,11.8,0.351,0.0,0.351,0.351,0.367,2.7,0.5,0.4,1.0,1.5,6.7,0.356,18.4,12.8,6.9,1.8,6.1,10.3,-1.4,1.2,-4.4,-0.6,-0.2,-0.012,0.0,.207,15,2003
DeShawn Stevenson,UTA,61.0,8.0,12.5,0.401,0.333,0.404,0.408,0.691,1.4,0.7,0.4,0.1,4.6,8.2,0.444,9.7,6.8,9.1,1.6,0.8,22.0,-0.7,0.6,-5.6,-0.7,-0.1,-0.009,0.0,.573,7,2003
Dean Oliver,GSW,15.0,0.0,6.2,0.241,0.167,0.261,0.259,0.875,1.1,1.5,0.5,0.0,1.5,11.2,0.338,9.1,9.2,35.4,3.8,0.0,19.5,-0.1,0.1,-1.6,0.0,-0.1,-0.029,0.0,.463,11,2003
Derek Anderson,POR,76.0,76.0,33.6,0.427,0.35,0.477,0.496,0.859,3.5,4.3,1.2,0.2,13.9,16.9,0.556,10.0,6.2,20.7,1.9,0.5,19.5,5.9,2.2,2.3,2.8,8.1,0.153,0.0,.610,6,2003
Derek Fisher,LAL,82.0,82.0,34.5,0.437,0.401,0.451,0.492,0.8,2.9,3.6,1.1,0.2,10.5,11.9,0.52,8.0,4.8,16.1,1.7,0.4,14.5,3.8,1.4,-1.3,0.5,5.2,0.088,0.0,.610,5,2003
Derrick Coleman,PHI,64.0,35.0,27.2,0.448,0.328,0.466,0.47,0.784,7.0,1.4,0.8,1.1,9.4,15.4,0.525,20.5,15.2,8.0,1.6,3.1,17.3,2.1,2.4,0.3,1.0,4.5,0.124,0.0,.585,3,2003
Desmond Mason,OKC,80.0,40.0,34.5,0.449,0.292,0.461,0.46,0.749,6.5,2.0,0.8,0.4,14.3,15.2,0.502,15.9,11.1,10.2,1.3,0.9,21.3,3.3,1.9,-1.4,0.4,5.2,0.09,0.0,.488,10,2003
Devean George,LAL,71.0,7.0,22.7,0.39,0.371,0.398,0.444,0.79,4.0,1.3,0.8,0.5,6.9,11.4,0.485,13.7,10.0,8.6,1.8,1.7,15.7,1.2,1.4,-1.5,0.2,2.7,0.079,0.0,.610,5,2003
Devin Brown,SAS,10.0,2.0,9.3,0.343,0.0,0.353,0.343,0.75,1.8,0.7,0.4,0.1,3.0,6.9,0.389,12.8,11.2,13.5,2.3,0.9,23.0,-0.2,0.1,-6.5,-0.1,-0.1,-0.043,0.0,.732,1,2003
Dikembe Mutombo,BRK,24.0,16.0,21.4,0.374,0.0,0.374,0.374,0.727,6.4,0.8,0.2,1.5,5.8,11.2,0.445,22.0,17.0,5.8,0.4,5.4,16.6,-0.2,1.0,-3.4,-0.2,0.8,0.076,0.0,.598,2,2003
Dion Glover,ATL,76.0,42.0,24.9,0.427,0.354,0.451,0.471,0.784,3.7,1.9,0.9,0.2,9.7,13.5,0.512,12.8,8.5,13.1,2.0,0.6,20.1,1.4,1.2,-1.5,0.2,2.6,0.065,0.0,.427,11,2003
Dirk Nowitzki,DAL,80.0,80.0,39.0,0.463,0.379,0.493,0.513,0.881,9.9,3.0,1.4,1.0,25.1,25.6,0.581,25.1,14.0,13.3,1.8,2.0,27.4,10.8,5.3,7.2,7.3,16.1,0.249,0.036,.732,2,2003
Don Reid,DET,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,-17.3,0.129,0.0,0.0,0.0,0.0,0.0,18.7,-0.1,0.0,-27.5,-0.1,-0.1,-0.285,0.0,.610,1,2003
Donnell Harvey,DEN,77.0,27.0,20.9,0.446,0.143,0.45,0.447,0.67,5.3,1.3,0.6,0.4,7.9,12.5,0.486,21.5,14.8,11.7,1.6,1.3,20.7,-0.3,2.3,-2.4,-0.1,2.0,0.059,0.0,.207,14,2003
Donny Marshall,BRK,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-20.7,0.0,57.1,28.6,0.0,0.0,0.0,30.1,-0.1,0.0,-29.5,0.0,-0.1,-0.635,0.0,.598,2,2003
Donyell Marshall,CHI,78.0,53.0,30.5,0.459,0.379,0.467,0.477,0.756,9.0,1.8,1.2,1.1,13.4,18.4,0.513,21.3,16.2,10.0,2.0,2.6,21.5,3.0,3.1,1.3,1.9,6.0,0.122,0.0,.366,12,2003
Doug Christie,SAC,80.0,80.0,33.9,0.479,0.395,0.522,0.545,0.81,4.3,4.7,2.2,0.5,9.4,15.0,0.59,10.6,6.8,19.3,3.3,0.9,12.7,4.2,4.7,3.2,3.6,8.9,0.157,0.0,.720,3,2003
Drew Gooden,ORL,70.0,47.0,26.8,0.457,0.292,0.468,0.466,0.712,6.5,1.2,0.8,0.5,12.5,15.0,0.503,17.7,13.7,7.8,1.5,1.3,24.5,0.4,1.3,-3.0,-0.4,1.7,0.043,0.0,.512,7,2003
Earl Boykins,GSW,68.0,0.0,19.4,0.429,0.377,0.439,0.46,0.865,1.3,3.2,0.6,0.1,8.8,17.6,0.543,4.2,3.5,26.8,1.5,0.2,20.1,3.9,-0.4,0.6,0.9,3.5,0.127,0.0,.463,11,2003
Earl Watson,MEM,79.0,2.0,17.3,0.435,0.341,0.463,0.474,0.721,2.1,2.8,1.1,0.2,5.5,14.6,0.505,9.6,6.7,25.7,3.4,0.7,17.0,1.3,1.0,0.5,0.9,2.3,0.08,0.0,.341,12,2003
Eddie Griffin,HOU,77.0,66.0,24.5,0.4,0.333,0.426,0.447,0.617,6.0,1.1,0.7,1.4,8.6,15.4,0.462,19.2,14.0,8.0,1.5,4.2,19.4,1.0,2.9,0.9,1.4,3.9,0.1,0.0,.524,9,2003
Eddie House,MIA,55.0,7.0,18.6,0.387,0.3,0.42,0.428,0.861,1.8,1.6,0.8,0.0,7.5,12.1,0.447,9.7,5.7,16.6,2.3,0.1,23.2,-0.4,1.1,-1.3,0.2,0.7,0.032,0.0,.305,13,2003
Eddie Jones,MIA,47.0,47.0,38.1,0.423,0.407,0.432,0.494,0.822,4.8,3.7,1.4,0.7,18.5,18.9,0.551,12.7,7.3,18.8,2.0,1.4,23.0,3.9,2.1,5.0,3.1,6.0,0.162,0.0,.305,13,2003
Eddie Robinson,CHI,64.0,18.0,21.2,0.492,0.214,0.505,0.497,0.81,3.1,1.0,1.0,0.2,5.7,11.5,0.531,10.0,8.2,7.7,2.3,0.7,12.9,1.2,1.0,-0.8,0.4,2.2,0.076,0.0,.366,12,2003
Eddy Curry,CHI,81.0,48.0,19.4,0.585,0.0,0.585,0.585,0.624,4.4,0.5,0.2,0.8,10.5,17.5,0.607,16.4,12.4,4.4,0.6,2.9,23.6,2.3,1.1,-1.9,0.0,3.5,0.107,0.0,.366,12,2003
Eduardo Nájera,DAL,48.0,12.0,23.0,0.558,0.0,0.561,0.558,0.681,4.6,1.0,0.8,0.5,6.7,14.8,0.59,13.3,11.1,6.2,1.9,1.5,12.1,2.7,1.3,1.2,0.9,4.0,0.175,0.0,.732,2,2003
Efthimios Rentzias,PHI,35.0,0.0,4.1,0.339,0.5,0.314,0.373,0.889,0.7,0.2,0.2,0.1,1.5,10.6,0.413,13.3,10.6,8.0,2.2,1.1,20.9,0.0,0.2,-3.8,-0.1,0.2,0.058,0.0,.585,3,2003
Elden Campbell,OKC,56.0,1.0,15.5,0.397,0.0,0.398,0.397,0.801,3.2,0.9,0.6,0.7,6.1,14.1,0.483,18.2,12.1,9.9,2.0,3.3,21.3,0.6,1.4,-1.1,0.2,2.0,0.109,0.0,.488,10,2003
Elton Brand,LAC,62.0,61.0,39.6,0.502,0.0,0.502,0.502,0.685,11.3,2.5,1.1,2.5,18.5,21.7,0.543,19.3,16.2,12.0,1.5,4.6,22.4,4.9,2.7,3.0,3.1,7.6,0.149,0.0,.329,13,2003
Emanual Davis,ATL,24.0,1.0,14.2,0.364,0.241,0.424,0.403,0.773,1.8,1.5,0.5,0.1,3.7,8.0,0.45,12.3,7.2,17.0,1.9,0.4,16.5,-0.3,0.2,-4.3,-0.2,-0.1,-0.013,0.0,.427,11,2003
Eric Piatkowski,LAC,62.0,26.0,21.9,0.471,0.398,0.531,0.561,0.828,2.5,1.1,0.5,0.1,9.7,16.0,0.601,9.3,6.5,9.1,1.3,0.5,18.5,3.3,0.3,1.3,1.1,3.6,0.129,0.0,.329,13,2003
Eric Snow,PHI,82.0,82.0,37.9,0.452,0.219,0.462,0.456,0.858,3.7,6.6,1.6,0.1,12.9,15.6,0.546,8.8,5.7,27.6,2.2,0.3,16.8,5.7,2.7,0.7,2.1,8.4,0.13,0.0,.585,3,2003
Eric Williams,BOS,82.0,79.0,28.7,0.442,0.336,0.467,0.474,0.75,4.7,1.7,1.0,0.2,9.1,13.1,0.538,11.8,9.2,10.4,1.9,0.6,15.6,3.4,2.6,-0.9,0.7,6.0,0.123,0.0,.537,6,2003
Erick Dampier,GSW,82.0,82.0,24.1,0.496,0.0,0.498,0.496,0.698,6.6,0.7,0.3,1.9,8.2,15.8,0.543,15.7,14.6,4.6,0.7,5.1,15.7,3.1,1.0,-1.0,0.5,4.1,0.099,0.0,.463,11,2003
Erick Strickland,IND,71.0,10.0,18.0,0.429,0.388,0.459,0.511,0.805,2.0,2.9,0.5,0.1,6.5,13.5,0.547,10.5,6.4,27.2,1.6,0.4,18.3,1.4,1.3,0.2,0.7,2.7,0.101,0.0,.585,4,2003
Ervin Johnson,MIL,69.0,17.0,17.0,0.452,0.0,0.452,0.452,0.682,4.3,0.3,0.5,0.9,2.2,9.4,0.492,17.8,14.7,2.9,1.5,4.0,7.5,1.0,0.9,-3.0,-0.3,1.9,0.079,0.0,.512,8,2003
Etan Thomas,WAS,38.0,0.0,13.5,0.492,0.0,0.492,0.492,0.638,4.3,0.1,0.2,0.6,4.8,15.8,0.55,22.0,19.0,1.0,0.8,3.4,18.2,0.7,0.6,-3.0,-0.1,1.3,0.125,0.0,.451,9,2003
Evan Eschmeyer,DAL,17.0,3.0,7.9,0.368,0.0,0.368,0.368,0.75,1.7,0.4,0.6,0.4,1.0,7.4,0.409,15.5,11.8,5.9,3.8,3.9,9.0,0.0,0.3,-2.0,0.0,0.2,0.088,0.0,.732,2,2003
Frank Williams,NYK,21.0,0.0,8.0,0.273,0.375,0.176,0.364,0.667,0.9,1.6,0.3,0.1,1.3,6.4,0.393,10.8,6.3,29.4,2.2,0.9,14.6,-0.2,0.1,-4.1,-0.1,-0.1,-0.035,0.0,.451,10,2003
Fred Hoiberg,CHI,63.0,0.0,12.4,0.389,0.238,0.419,0.409,0.82,2.2,1.1,0.6,0.1,2.3,10.2,0.486,17.5,9.7,13.0,2.6,0.5,9.8,0.4,0.9,-0.4,0.3,1.3,0.077,0.0,.366,12,2003
Fred Jones,IND,19.0,1.0,6.1,0.375,0.286,0.412,0.417,0.75,0.5,0.3,0.3,0.1,1.2,5.5,0.446,4.8,4.4,6.7,2.7,0.6,12.5,-0.1,0.1,-3.7,0.0,0.0,0.019,0.0,.585,4,2003
Gary Payton,OKC,80.0,80.0,40.1,0.454,0.297,0.476,0.472,0.71,4.2,8.3,1.7,0.2,20.4,21.1,0.504,9.5,6.1,38.9,2.2,0.5,26.4,7.0,2.1,3.1,4.1,9.1,0.136,0.0,.488,10,2003
Gary Trent,MIN,80.0,22.0,15.3,0.535,0.0,0.537,0.535,0.594,3.6,1.0,0.4,0.3,6.0,15.9,0.549,16.7,13.5,10.0,1.4,1.4,18.3,2.0,1.3,-0.1,0.6,3.3,0.128,0.0,.622,4,2003
George Lynch,NOP,81.0,32.0,18.5,0.409,0.354,0.425,0.448,0.554,4.4,1.3,0.8,0.2,4.5,12.9,0.464,16.8,13.7,11.0,2.4,0.9,13.5,1.3,2.2,0.9,1.1,3.5,0.113,0.0,.573,5,2003
Gerald Wallace,SAC,47.0,7.0,12.1,0.492,0.25,0.497,0.495,0.527,2.7,0.5,0.5,0.3,4.7,12.5,0.51,16.0,12.0,6.1,2.1,1.7,20.1,-0.1,1.0,-2.3,0.0,0.9,0.074,0.0,.720,3,2003
Gilbert Arenas,GSW,82.0,82.0,35.0,0.431,0.348,0.461,0.478,0.791,4.7,6.3,1.5,0.2,18.3,18.6,0.54,10.6,7.2,30.0,2.2,0.4,24.9,5.8,0.7,1.3,2.4,6.5,0.109,0.0,.463,11,2003
Glen Rice,HOU,62.0,26.0,24.7,0.429,0.398,0.468,0.539,0.759,2.5,1.0,0.4,0.1,9.0,11.9,0.563,9.3,5.8,7.3,0.8,0.2,16.5,2.5,0.8,-0.4,0.6,3.3,0.103,0.0,.524,9,2003
Glenn Robinson,ATL,69.0,68.0,37.6,0.432,0.342,0.456,0.468,0.876,6.6,3.0,1.3,0.4,20.8,16.7,0.519,15.7,10.0,15.5,1.9,0.7,28.8,1.0,1.9,-0.8,0.8,2.9,0.055,0.0,.427,11,2003
Gordan Giriček,ORL,76.0,62.0,28.3,0.436,0.341,0.478,0.489,0.82,3.1,1.8,0.7,0.1,12.3,12.1,0.529,10.8,6.3,10.8,1.3,0.3,21.5,0.9,0.7,-2.9,-0.5,1.6,0.036,0.0,.512,7,2003
Grant Hill,ORL,29.0,29.0,29.1,0.492,0.25,0.495,0.493,0.819,7.1,4.2,1.0,0.4,14.5,20.8,0.568,23.2,14.0,25.6,1.7,1.1,24.1,1.6,1.0,3.4,1.1,2.5,0.144,0.0,.512,7,2003
Grant Long,BOS,41.0,1.0,11.9,0.386,0.0,0.403,0.386,0.783,2.0,0.6,0.2,0.0,1.8,5.3,0.449,14.1,9.6,8.2,1.0,0.2,9.4,0.0,0.5,-5.1,-0.4,0.4,0.041,0.0,.537,6,2003
Greg Buckner,PHI,75.0,5.0,20.2,0.465,0.273,0.496,0.484,0.802,2.9,1.3,1.0,0.2,6.0,11.6,0.519,11.4,8.4,10.1,2.5,0.8,14.7,1.5,1.7,-0.8,0.5,3.1,0.1,0.0,.585,3,2003
Greg Foster,TOR,29.0,9.0,18.6,0.385,0.25,0.39,0.389,0.813,3.5,0.4,0.0,0.3,4.2,4.7,0.445,15.9,10.8,3.8,0.1,1.2,14.1,-0.4,0.1,-8.7,-0.9,-0.3,-0.025,0.0,.293,14,2003
Greg Ostertag,UTA,81.0,74.0,23.8,0.518,0.0,0.518,0.518,0.51,6.2,0.7,0.2,1.8,5.4,11.5,0.531,19.6,15.8,4.4,0.6,5.9,12.3,0.8,2.6,-1.5,0.2,3.4,0.084,0.0,.573,7,2003
Guy Rucker,GSW,3.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,7.8,0.0,26.3,13.3,32.3,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.117,0.0,.463,11,2003
Hedo Türkoğlu,SAC,67.0,11.0,17.5,0.422,0.372,0.435,0.459,0.8,2.8,1.3,0.4,0.2,6.7,12.0,0.509,13.3,8.6,10.9,1.1,0.7,18.4,1.1,1.5,-1.6,0.1,2.6,0.105,0.0,.720,3,2003
Horace Grant,ORL,5.0,1.0,17.0,0.52,0.0,0.52,0.52,0.0,1.6,1.4,0.6,0.0,5.2,13.1,0.52,8.3,5.4,13.9,1.8,0.0,13.7,0.1,0.0,1.0,0.1,0.2,0.102,0.0,.512,7,2003
Howard Eisley,NYK,82.0,76.0,27.4,0.417,0.389,0.45,0.521,0.848,2.3,5.4,0.9,0.1,9.1,14.1,0.552,8.7,4.9,31.4,1.7,0.3,17.0,3.5,1.0,0.4,1.3,4.5,0.097,0.0,.451,10,2003
Hubert Davis,DET,43.0,1.0,7.6,0.392,0.333,0.442,0.468,0.833,0.8,0.7,0.1,0.0,1.8,8.8,0.484,11.0,6.5,15.1,0.8,0.0,13.6,0.2,0.3,-2.8,-0.1,0.5,0.071,0.0,.610,1,2003
Igor Rakočević,MIN,42.0,0.0,5.8,0.379,0.417,0.37,0.422,0.806,0.4,0.8,0.1,0.0,1.9,8.4,0.528,5.9,3.9,19.0,0.9,0.0,18.0,0.0,0.1,-4.9,-0.2,0.1,0.022,0.0,.622,4,2003
Ira Newble,ATL,73.0,45.0,26.5,0.495,0.381,0.52,0.529,0.778,3.7,1.4,0.7,0.4,7.7,11.7,0.557,10.5,8.0,8.6,1.4,0.9,13.7,2.5,0.8,-1.2,0.4,3.3,0.081,0.0,.427,11,2003
J.R. Bremer,BOS,64.0,41.0,23.5,0.369,0.353,0.393,0.477,0.766,2.3,2.6,0.6,0.0,8.2,12.7,0.515,9.8,5.5,19.2,1.3,0.2,17.7,1.8,1.2,-0.5,0.6,3.0,0.096,0.0,.537,6,2003
Jacque Vaughn,ORL,80.0,48.0,21.1,0.448,0.235,0.467,0.457,0.776,1.5,2.9,0.8,0.0,5.9,10.5,0.508,6.4,4.0,21.7,2.0,0.1,14.9,1.2,0.9,-3.3,-0.6,2.0,0.058,0.0,.512,7,2003
Jahidi White,WAS,16.0,8.0,14.4,0.472,0.0,0.472,0.472,0.68,4.6,0.1,0.1,0.8,4.2,14.8,0.523,18.6,18.8,1.4,0.2,3.9,15.0,0.4,0.2,-4.2,-0.1,0.6,0.134,0.0,.451,9,2003
Jake Tsakalidis,PHO,33.0,27.0,16.5,0.452,0.0,0.452,0.452,0.672,3.7,0.4,0.2,0.5,4.9,10.2,0.501,16.2,12.7,3.7,0.6,2.3,15.4,0.3,0.5,-3.5,-0.2,0.9,0.078,0.0,.537,8,2003
Jake Voskuhl,PHO,65.0,1.0,14.6,0.564,0.0,0.564,0.564,0.667,3.5,0.6,0.3,0.4,3.8,11.8,0.604,15.4,13.4,5.7,1.0,2.3,12.0,1.5,1.0,-2.2,0.0,2.5,0.129,0.0,.537,8,2003
Jalen Rose,CHI,82.0,82.0,40.9,0.406,0.37,0.416,0.448,0.854,4.3,4.8,0.9,0.3,22.1,14.9,0.508,9.2,5.8,21.1,1.1,0.5,27.4,2.5,1.1,-1.2,0.7,3.6,0.052,0.0,.366,12,2003
Jamaal Magloire,NOP,82.0,82.0,29.8,0.48,0.0,0.483,0.48,0.717,8.8,1.1,0.6,1.4,10.3,15.4,0.541,22.3,17.2,5.9,1.1,3.3,17.4,2.9,3.8,-1.2,0.5,6.7,0.133,0.0,.573,5,2003
Jamaal Tinsley,IND,73.0,69.0,30.6,0.396,0.277,0.446,0.437,0.714,3.6,7.5,1.7,0.2,7.8,13.4,0.468,9.9,6.5,38.7,2.9,0.6,16.1,0.6,3.1,0.0,1.1,3.7,0.079,0.0,.585,4,2003
Jamal Crawford,CHI,80.0,31.0,24.9,0.413,0.355,0.438,0.467,0.806,2.3,4.2,1.0,0.3,10.7,15.4,0.496,9.0,5.1,28.8,2.0,0.9,22.2,1.6,1.1,0.4,1.2,2.8,0.067,0.0,.366,12,2003
Jamal Mashburn,NOP,82.0,81.0,40.5,0.422,0.389,0.43,0.46,0.848,6.1,5.6,1.0,0.2,21.6,18.0,0.507,15.3,8.7,26.2,1.3,0.4,27.1,5.4,3.6,2.2,3.5,9.0,0.13,0.001,.573,5,2003
Jamal Sampson,MIL,5.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,8.4,0.0,14.7,14.6,16.3,6.6,0.0,11.6,0.0,0.0,-3.2,0.0,0.0,-0.066,0.0,.512,8,2003
James Posey,HOU,83.0,71.0,30.3,0.411,0.306,0.457,0.457,0.833,5.1,2.2,1.3,0.2,10.8,13.5,0.519,15.4,9.8,12.7,2.3,0.4,18.1,2.3,3.1,0.6,1.7,5.4,0.104,0.0,.524,9,2003
Jamison Brewer,IND,10.0,0.0,8.0,0.529,0.0,0.6,0.529,0.444,0.9,1.8,0.2,0.1,2.2,13.4,0.525,5.5,6.3,36.4,1.3,0.9,15.2,0.1,0.1,-0.9,0.0,0.2,0.106,0.0,.585,4,2003
Jannero Pargo,LAL,34.0,0.0,10.1,0.398,0.292,0.435,0.435,1.0,1.1,1.1,0.4,0.1,2.5,7.3,0.449,9.3,6.1,17.1,2.0,0.4,15.3,-0.2,0.2,-5.4,-0.3,0.1,0.007,0.0,.610,5,2003
Jared Jeffries,WAS,20.0,1.0,14.6,0.476,0.5,0.474,0.5,0.552,2.9,0.8,0.4,0.2,4.0,11.1,0.521,13.0,11.7,9.0,1.5,1.3,15.6,0.1,0.2,-2.3,0.0,0.3,0.049,0.0,.451,9,2003
Jarron Collins,UTA,22.0,7.0,19.1,0.442,0.0,0.447,0.442,0.71,2.7,0.6,0.2,0.3,5.5,8.2,0.53,7.8,8.6,5.2,0.6,1.1,14.5,0.5,0.2,-4.0,-0.2,0.7,0.078,0.0,.573,7,2003
Jason Caffey,MIL,51.0,16.0,17.5,0.456,0.0,0.456,0.456,0.651,3.5,0.7,0.4,0.3,5.8,10.5,0.501,14.2,11.5,6.7,1.1,1.2,18.3,0.3,0.3,-4.9,-0.7,0.6,0.031,0.0,.512,8,2003
Jason Collier,HOU,13.0,3.0,8.0,0.472,0.0,0.472,0.472,1.0,2.2,0.1,0.2,0.1,2.8,15.0,0.488,18.4,16.1,1.8,1.0,0.7,17.3,0.2,0.1,-1.4,0.0,0.3,0.126,0.0,.524,9,2003
Jason Collins,BRK,81.0,66.0,23.5,0.414,0.0,0.419,0.414,0.763,4.5,1.1,0.6,0.5,5.7,9.9,0.521,13.9,11.1,6.9,1.3,1.7,12.5,1.7,3.0,-2.0,0.0,4.7,0.119,0.0,.598,2,2003
Jason Kidd,BRK,80.0,80.0,37.4,0.414,0.341,0.445,0.465,0.841,6.3,8.9,2.2,0.3,18.7,22.2,0.526,15.1,9.6,42.2,3.1,0.6,25.9,5.5,5.8,6.6,6.5,11.3,0.182,0.026,.598,2,2003
Jason Richardson,GSW,82.0,82.0,32.9,0.41,0.368,0.427,0.463,0.764,4.6,3.0,1.1,0.3,15.6,14.8,0.501,10.4,7.5,15.3,1.7,0.6,23.0,3.4,0.3,-0.5,1.0,3.7,0.066,0.0,.463,11,2003
Jason Terry,ATL,81.0,81.0,38.0,0.428,0.371,0.462,0.498,0.887,3.4,7.4,1.6,0.2,17.2,18.2,0.549,8.6,5.2,34.8,2.2,0.3,22.6,6.0,1.4,1.8,3.0,7.4,0.116,0.0,.427,11,2003
Jason Williams,MEM,76.0,76.0,31.7,0.388,0.354,0.418,0.471,0.84,2.8,8.3,1.2,0.1,12.1,17.1,0.501,8.6,5.0,41.8,2.0,0.3,20.3,4.0,0.7,1.2,1.9,4.7,0.094,0.0,.341,12,2003
Jay Williams,CHI,75.0,54.0,26.1,0.399,0.322,0.431,0.446,0.64,2.6,4.7,1.1,0.2,9.5,12.2,0.472,9.3,5.5,29.2,2.3,0.6,21.0,-0.5,1.3,-2.0,0.0,0.8,0.02,0.0,.366,12,2003
Jeff Foster,IND,77.0,2.0,10.4,0.36,0.0,0.364,0.36,0.54,3.6,0.7,0.4,0.3,2.1,12.0,0.394,22.0,19.5,9.8,1.8,1.9,13.5,0.2,1.4,-1.8,0.0,1.6,0.098,0.0,.585,4,2003
Jeff McInnis,POR,75.0,1.0,17.5,0.444,0.171,0.469,0.452,0.746,1.3,2.3,0.3,0.0,5.8,10.0,0.477,6.9,4.5,21.3,0.9,0.1,18.6,0.5,0.6,-4.1,-0.7,1.1,0.04,0.0,.610,6,2003
Jeff Trepagnier,DEN,8.0,0.0,12.1,0.425,0.5,0.406,0.475,1.0,2.0,0.8,1.0,0.0,5.6,17.5,0.522,10.1,9.6,12.2,4.3,0.0,23.4,0.1,0.2,2.9,0.1,0.2,0.105,0.0,.207,14,2003
Jelani McCoy,TOR,67.0,25.0,20.4,0.491,0.0,0.491,0.491,0.548,5.3,0.6,0.4,0.9,6.8,12.4,0.507,22.6,14.8,5.5,1.1,3.1,18.3,-0.3,1.3,-3.8,-0.6,1.0,0.035,0.0,.293,14,2003
Jermaine Jackson,TOR,53.0,1.0,10.5,0.364,0.1,0.39,0.368,0.727,1.1,1.4,0.4,0.1,2.3,9.0,0.451,7.7,5.8,20.5,1.8,0.8,13.8,0.0,0.2,-3.9,-0.3,0.2,0.016,0.0,.293,14,2003
Jermaine O'Neal,IND,77.0,76.0,37.2,0.484,0.333,0.487,0.487,0.731,10.3,2.0,0.9,2.3,20.8,21.4,0.539,22.8,15.6,10.4,1.2,4.5,26.2,5.3,5.2,2.9,3.5,10.5,0.177,0.0,.585,4,2003
Jerome James,OKC,51.0,16.0,15.0,0.478,0.0,0.478,0.478,0.587,4.2,0.5,0.2,1.6,5.4,13.1,0.506,21.5,16.6,6.1,0.9,8.4,21.3,-0.5,1.3,-4.1,-0.4,0.8,0.052,0.0,.488,10,2003
Jerome Williams,TOR,71.0,63.0,33.0,0.499,0.167,0.503,0.5,0.555,9.2,1.3,1.6,0.4,9.7,15.6,0.525,21.2,15.8,6.7,2.6,0.8,14.7,2.9,2.5,-0.3,1.0,5.4,0.11,0.0,.293,14,2003
Jerry Stackhouse,WAS,70.0,70.0,39.2,0.409,0.29,0.439,0.438,0.878,3.7,4.5,0.9,0.4,21.5,18.7,0.528,8.5,5.6,21.7,1.3,0.8,27.9,5.1,1.4,1.3,2.3,6.5,0.114,0.0,.451,9,2003
Jeryl Sasser,ORL,75.0,4.0,13.7,0.309,0.295,0.313,0.341,0.679,2.5,0.9,0.6,0.2,2.6,8.3,0.402,13.8,10.3,9.3,2.3,0.9,12.2,-0.2,0.9,-2.3,-0.1,0.8,0.036,0.0,.512,7,2003
Jim Jackson,SAC,63.0,0.0,20.8,0.442,0.451,0.44,0.476,0.855,4.2,1.9,0.5,0.1,7.7,12.4,0.501,13.8,10.7,13.6,1.2,0.2,19.1,0.8,1.7,-1.5,0.2,2.5,0.09,0.0,.720,3,2003
Jiří Welsch,GSW,37.0,0.0,6.3,0.253,0.25,0.254,0.26,0.759,0.8,0.7,0.2,0.1,1.6,4.5,0.348,7.2,6.4,16.6,1.7,0.6,19.4,-0.4,0.0,-7.6,-0.3,-0.4,-0.086,0.0,.463,11,2003
