Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Darrun Hilliard,SAS,14.0,0.0,6.8,0.263,0.0,0.385,0.263,0.857,0.5,0.8,0.1,0.0,1.1,3.4,0.362,8.2,4.1,15.3,1.1,0.0,12.3,-0.1,0.1,-7.9,-0.1,0.0,-0.015,0.0,0.573,7,2018
David Nwaba,CHI,70.0,21.0,23.5,0.478,0.346,0.496,0.499,0.655,4.7,1.5,0.8,0.4,7.9,12.2,0.542,16.0,10.6,9.4,1.7,1.6,15.6,1.1,1.4,-2.5,-0.2,2.4,0.071,0.0,0.329,13,2018
David Stockton,UTA,3.0,0.0,3.0,0.667,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.3,33.9,1.05,0.0,0.0,0.0,0.0,0.0,28.8,0.1,0.0,7.9,0.0,0.1,0.459,0.0,0.585,5,2018
David West,GSW,73.0,0.0,13.7,0.571,0.375,0.576,0.575,0.759,3.3,1.9,0.6,1.0,6.8,20.9,0.6,18.2,13.3,20.5,2.3,5.9,21.7,1.8,1.7,3.1,1.3,3.5,0.168,0.0,0.707,2,2018
Davon Reed,PHO,21.0,1.0,11.5,0.289,0.289,0.289,0.362,0.667,1.9,0.6,0.5,0.1,3.0,4.8,0.388,16.6,8.6,7.6,2.0,0.7,16.0,-0.5,0.2,-6.4,-0.3,-0.3,-0.06,0.0,0.256,15,2018
De'Aaron Fox,SAC,73.0,61.0,27.8,0.412,0.307,0.436,0.441,0.723,2.8,4.4,1.0,0.3,11.6,11.2,0.478,10.0,5.7,24.6,1.7,0.9,23.4,-1.7,1.1,-4.2,-1.1,-0.6,-0.014,0.0,0.329,12,2018
DeAndre Jordan,LAC,77.0,77.0,31.5,0.645,0.0,0.645,0.645,0.58,15.2,1.5,0.5,0.9,12.0,20.2,0.648,37.6,26.5,7.1,0.8,2.4,15.2,6.0,3.4,1.4,2.1,9.4,0.186,0.0,0.512,10,2018
DeAndre Liggins,NOP,58.0,4.0,12.5,0.377,0.358,0.396,0.467,0.4,1.3,0.8,0.6,0.2,1.7,6.0,0.467,10.6,5.9,8.4,2.5,1.6,7.9,-0.2,0.7,-2.5,-0.1,0.5,0.034,0.0,0.585,6,2018
DeAndre' Bembry,ATL,26.0,3.0,17.5,0.414,0.367,0.429,0.457,0.576,2.8,1.9,0.8,0.5,5.2,7.6,0.477,15.7,8.8,15.9,2.3,2.3,18.2,-0.9,0.5,-4.7,-0.3,-0.4,-0.04,0.0,0.293,15,2018
DeMar DeRozan,TOR,80.0,80.0,33.9,0.456,0.31,0.494,0.488,0.825,3.9,5.2,1.1,0.3,23.0,21.0,0.555,10.4,6.5,25.0,1.5,0.6,29.6,6.8,2.8,2.8,3.2,9.6,0.17,0.032,0.72,1,2018
DeMarcus Cousins,NOP,48.0,48.0,36.2,0.47,0.354,0.53,0.53,0.746,12.9,5.4,1.6,1.6,25.2,22.6,0.583,30.9,19.2,23.0,2.2,3.5,31.9,1.5,3.2,4.7,2.9,4.7,0.13,0.0,0.585,6,2018
DeMarre Carroll,BRK,73.0,73.0,29.9,0.414,0.371,0.457,0.506,0.764,6.6,2.0,0.8,0.4,13.5,14.3,0.55,18.4,11.7,10.5,1.3,1.0,19.8,2.3,1.8,0.2,1.2,4.1,0.091,0.0,0.341,12,2018
Dejounte Murray,SAS,81.0,48.0,21.5,0.443,0.265,0.454,0.451,0.709,5.7,2.9,1.2,0.4,8.1,15.1,0.485,22.4,14.6,20.2,2.8,1.5,20.7,-0.2,3.4,0.5,1.1,3.2,0.087,0.0,0.573,7,2018
Delon Wright,TOR,69.0,4.0,20.8,0.465,0.366,0.52,0.53,0.829,2.9,2.9,1.0,0.5,8.0,16.5,0.574,11.7,7.7,19.6,2.5,1.8,17.2,2.5,2.1,3.3,1.9,4.5,0.152,0.0,0.72,1,2018
Demetrius Jackson,PHI,15.0,0.0,5.3,0.389,0.143,0.545,0.417,0.5,0.8,0.6,0.3,0.1,1.1,5.4,0.424,9.8,8.4,15.9,3.1,1.1,15.8,-0.2,0.1,-5.2,-0.1,-0.1,-0.047,0.0,0.634,3,2018
Dennis Schröder,ATL,67.0,67.0,31.0,0.436,0.29,0.48,0.469,0.849,3.1,6.2,1.1,0.1,19.4,17.3,0.515,8.8,5.6,36.2,1.7,0.2,30.4,1.5,1.0,-0.6,0.7,2.6,0.059,0.0,0.293,15,2018
Dennis Smith Jr.,DAL,69.0,69.0,29.7,0.395,0.313,0.435,0.446,0.694,3.8,5.2,1.0,0.3,15.2,12.8,0.473,11.8,7.0,29.5,1.7,0.8,28.9,-2.4,1.7,-2.4,-0.2,-0.7,-0.017,0.0,0.293,13,2018
Denzel Valentine,CHI,77.0,37.0,27.2,0.417,0.386,0.45,0.517,0.745,5.1,3.2,0.8,0.1,10.2,12.1,0.527,18.3,10.1,17.8,1.5,0.5,17.5,1.0,1.5,-1.0,0.5,2.5,0.057,0.0,0.329,13,2018
Derrick Favors,UTA,77.0,77.0,28.0,0.563,0.222,0.596,0.573,0.651,7.2,1.3,0.7,1.1,12.3,18.8,0.593,18.5,14.6,7.8,1.3,3.2,18.5,4.5,3.5,1.5,1.9,8.0,0.179,0.0,0.585,5,2018
Derrick Jones Jr.,PHO,20.0,8.0,12.2,0.396,0.167,0.514,0.425,0.667,1.9,0.4,0.2,0.6,3.0,10.1,0.48,7.8,8.7,5.1,0.8,4.4,12.8,0.1,0.2,-2.7,0.0,0.4,0.075,0.0,0.256,15,2018
Derrick Rose,MIN,25.0,7.0,16.8,0.435,0.233,0.474,0.454,0.87,1.4,1.5,0.3,0.2,8.4,11.5,0.507,5.8,4.7,13.6,0.8,0.8,25.4,-0.2,0.1,-5.4,-0.4,-0.2,-0.018,0.0,0.573,8,2018
Derrick Walton,MIA,16.0,0.0,9.2,0.32,0.412,0.125,0.46,1.0,1.0,1.0,0.4,0.2,1.8,11.2,0.525,10.7,6.1,14.6,2.4,1.7,9.1,0.2,0.2,1.3,0.1,0.4,0.128,0.0,0.537,6,2018
Derrick White,SAS,17.0,0.0,8.2,0.485,0.615,0.4,0.606,0.7,1.5,0.5,0.2,0.2,3.2,15.9,0.646,16.9,10.4,9.3,1.5,1.8,15.4,0.3,0.2,2.3,0.2,0.5,0.17,0.0,0.573,7,2018
Derrick Williams,LAL,2.0,0.0,4.5,0.25,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,1.0,-3.2,0.25,11.7,5.9,0.0,0.0,0.0,18.9,0.0,0.0,-16.8,0.0,0.0,-0.191,0.0,0.427,11,2018
Devin Booker,PHO,54.0,54.0,34.5,0.432,0.383,0.46,0.501,0.878,4.5,4.7,0.9,0.3,24.9,18.1,0.561,12.7,7.0,24.4,1.2,0.6,31.7,1.9,0.6,0.9,1.4,2.4,0.063,0.0,0.256,15,2018
Devin Harris,DEN,71.0,1.0,18.9,0.412,0.348,0.476,0.499,0.835,1.8,2.1,0.7,0.2,8.4,13.0,0.563,9.8,5.3,16.9,1.8,0.8,20.2,1.6,0.9,-1.8,0.1,2.5,0.089,0.0,0.561,9,2018
Devin Robinson,WAS,1.0,0.0,13.0,0.333,0.0,0.333,0.333,0.0,5.0,0.0,1.0,0.0,2.0,10.5,0.333,26.0,21.7,0.0,3.8,0.0,10.2,0.0,0.0,-2.1,0.0,0.0,0.098,0.0,0.524,8,2018
Dewayne Dedmon,ATL,62.0,46.0,24.9,0.524,0.355,0.595,0.577,0.779,7.9,1.5,0.6,0.8,10.0,15.8,0.599,28.1,17.7,9.2,1.3,2.8,17.0,1.8,1.9,0.1,0.8,3.7,0.114,0.0,0.293,15,2018
Deyonta Davis,MEM,62.0,6.0,15.2,0.608,0.0,0.608,0.608,0.667,4.0,0.6,0.2,0.6,5.8,16.6,0.621,22.0,15.3,7.1,0.8,3.9,15.3,1.9,0.8,-1.5,0.1,2.7,0.138,0.0,0.268,14,2018
Dillon Brooks,MEM,82.0,74.0,28.7,0.44,0.356,0.484,0.501,0.747,3.1,1.6,0.9,0.2,11.0,9.8,0.531,10.5,6.3,9.3,1.6,0.7,18.5,0.1,1.1,-4.0,-1.2,1.2,0.024,0.0,0.268,14,2018
Dion Waiters,MIA,30.0,30.0,30.6,0.398,0.306,0.463,0.461,0.739,2.6,3.8,0.8,0.3,14.3,10.5,0.487,8.5,4.7,19.8,1.3,0.8,25.0,-0.7,0.8,-3.5,-0.4,0.1,0.004,0.0,0.537,6,2018
Dirk Nowitzki,DAL,77.0,77.0,24.7,0.456,0.409,0.494,0.547,0.898,5.7,1.6,0.6,0.6,12.0,16.7,0.575,25.2,12.8,10.4,1.1,2.1,20.5,2.6,2.2,2.3,2.1,4.8,0.121,0.0,0.293,13,2018
Domantas Sabonis,IND,74.0,19.0,24.5,0.514,0.351,0.524,0.524,0.75,7.7,2.0,0.5,0.4,11.6,17.5,0.567,25.2,17.8,12.7,1.1,1.6,22.1,2.5,2.2,-1.1,0.4,4.7,0.126,0.0,0.585,5,2018
Donovan Mitchell,UTA,79.0,71.0,33.4,0.437,0.34,0.502,0.506,0.805,3.7,3.7,1.5,0.3,20.5,16.7,0.541,10.4,6.4,19.4,2.2,0.9,29.1,1.4,3.8,1.2,2.2,5.2,0.095,0.0,0.585,5,2018
Dorian Finney-Smith,DAL,21.0,13.0,21.3,0.38,0.299,0.481,0.463,0.733,3.6,1.2,0.5,0.2,5.9,7.6,0.482,13.6,9.3,8.4,1.1,0.8,15.1,-0.2,0.3,-4.6,-0.3,0.1,0.015,0.0,0.293,13,2018
Doug McDermott,NYK,81.0,4.0,21.8,0.467,0.426,0.497,0.557,0.79,2.5,1.0,0.2,0.2,7.8,10.4,0.579,10.2,6.3,6.5,0.5,0.8,15.0,1.7,0.6,-2.2,-0.1,2.3,0.063,0.0,0.354,11,2018
Dragan Bender,PHO,82.0,37.0,25.2,0.386,0.366,0.426,0.508,0.765,4.4,1.6,0.3,0.6,6.5,7.1,0.524,16.8,9.3,8.9,0.5,2.1,12.7,-0.7,0.8,-3.7,-0.9,0.1,0.001,0.0,0.256,15,2018
Draymond Green,GSW,70.0,70.0,32.7,0.454,0.301,0.562,0.516,0.775,7.6,7.3,1.4,1.3,11.0,16.1,0.556,21.1,13.1,29.0,2.0,3.1,17.2,2.6,3.4,2.8,2.8,6.1,0.127,0.0,0.707,2,2018
Dwayne Bacon,CHO,53.0,6.0,13.5,0.375,0.256,0.409,0.404,0.8,2.3,0.7,0.3,0.0,3.3,5.8,0.431,18.5,9.4,7.5,1.1,0.2,13.7,-0.7,0.6,-4.7,-0.5,-0.1,-0.007,0.0,0.439,10,2018
Dwight Buycks,DET,29.0,0.0,14.7,0.414,0.333,0.438,0.452,0.878,1.4,2.0,0.7,0.1,7.4,12.8,0.498,7.7,5.3,22.4,2.2,0.4,26.4,-0.2,0.4,-3.1,-0.1,0.2,0.027,0.0,0.476,9,2018
Dwight Howard,CHO,81.0,81.0,30.4,0.555,0.143,0.559,0.556,0.574,12.5,1.3,0.6,1.6,16.6,20.5,0.577,33.8,22.2,7.1,1.0,4.4,24.2,2.9,3.9,-0.1,1.2,6.8,0.132,0.0,0.439,10,2018
Dwight Powell,DAL,79.0,24.0,21.2,0.593,0.333,0.656,0.626,0.719,5.6,1.2,0.8,0.4,8.5,18.8,0.656,21.3,14.7,8.5,2.0,1.7,15.5,4.6,2.1,1.6,1.5,6.6,0.191,0.0,0.293,13,2018
Dwyane Wade,MIA,67.0,3.0,22.9,0.438,0.288,0.468,0.462,0.714,3.8,3.4,0.9,0.7,11.4,15.0,0.5,14.6,9.2,23.5,2.0,2.6,26.2,-0.4,1.6,-1.0,0.4,1.1,0.036,0.0,0.537,6,2018
Dāvis Bertāns,SAS,77.0,10.0,14.1,0.44,0.373,0.588,0.568,0.816,2.0,1.0,0.3,0.4,5.9,14.1,0.588,13.9,7.8,10.3,1.2,2.1,17.4,1.6,1.4,1.6,1.0,3.1,0.135,0.0,0.573,7,2018
E'Twaun Moore,NOP,82.0,80.0,31.5,0.508,0.425,0.556,0.585,0.706,2.9,2.3,1.0,0.1,12.5,12.1,0.593,7.3,5.0,10.1,1.5,0.4,16.1,2.8,1.6,-1.6,0.3,4.4,0.081,0.0,0.585,6,2018
Ed Davis,POR,78.0,0.0,18.9,0.582,0.0,0.584,0.582,0.667,7.4,0.5,0.4,0.7,5.3,15.5,0.607,28.8,21.3,3.9,1.1,2.9,12.1,2.5,2.5,-0.6,0.5,5.0,0.164,0.0,0.598,3,2018
Edmond Sumner,IND,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,39.8,1.0,56.1,28.2,0.0,0.0,0.0,22.3,0.0,0.0,6.9,0.0,0.0,0.425,0.0,0.585,5,2018
Ekpe Udoh,UTA,63.0,3.0,12.9,0.5,0.0,0.504,0.5,0.75,2.4,0.8,0.7,1.2,2.6,15.2,0.56,11.4,10.5,9.1,2.7,7.7,9.1,1.3,1.8,3.1,1.1,3.2,0.187,0.0,0.585,5,2018
Elfrid Payton,PHO,63.0,63.0,28.7,0.493,0.326,0.52,0.516,0.649,4.3,6.2,1.3,0.3,12.7,16.5,0.538,12.8,8.2,34.9,2.2,1.0,21.9,1.4,1.4,-0.2,0.8,2.8,0.075,0.0,0.256,15,2018
Emeka Okafor,NOP,26.0,19.0,13.6,0.505,0.0,0.505,0.505,0.818,4.6,0.3,0.3,1.0,4.4,16.4,0.545,21.7,18.4,3.1,1.1,5.6,14.4,0.5,0.5,-1.2,0.1,1.0,0.14,0.0,0.585,6,2018
Emmanuel Mudiay,NYK,64.0,14.0,19.5,0.388,0.318,0.415,0.433,0.76,2.4,3.2,0.6,0.2,8.6,11.5,0.474,11.3,6.8,24.5,1.6,0.8,24.4,-0.8,0.7,-3.9,-0.6,0.0,-0.002,0.0,0.354,11,2018
Enes Freedom,NYK,71.0,71.0,25.8,0.592,0.0,0.594,0.592,0.848,11.0,1.5,0.5,0.5,14.1,24.0,0.63,30.6,23.6,9.4,1.0,1.7,21.8,5.5,2.1,2.2,1.9,7.6,0.198,0.0,0.354,11,2018
Eric Bledsoe,PHO,74.0,74.0,31.4,0.473,0.347,0.545,0.536,0.795,3.8,5.0,2.0,0.6,17.7,19.7,0.582,11.7,7.1,25.7,3.2,1.5,26.1,3.1,2.5,2.5,2.6,5.6,0.116,0.0,0.256,15,2018
Eric Gordon,HOU,69.0,30.0,31.2,0.428,0.359,0.544,0.54,0.809,2.5,2.2,0.6,0.4,18.0,15.2,0.578,7.5,4.4,11.7,1.0,1.1,24.7,2.9,1.8,0.4,1.3,4.7,0.105,0.0,0.793,1,2018
Eric Moreland,DET,67.0,3.0,12.0,0.541,0.0,0.541,0.541,0.379,4.1,1.2,0.5,0.8,2.1,13.9,0.531,27.6,19.1,13.3,1.9,5.6,9.7,0.7,1.6,0.5,0.5,2.3,0.135,0.0,0.476,9,2018
Erik McCree,UTA,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,-8.9,0.0,14.0,7.1,0.0,6.3,0.0,16.9,-0.1,0.0,-13.7,0.0,-0.1,-0.334,0.0,0.585,5,2018
Ersan İlyasova,PHI,69.0,43.0,25.1,0.452,0.36,0.517,0.526,0.778,5.9,1.3,0.9,0.4,10.9,14.9,0.558,18.0,12.9,7.9,1.7,1.3,18.7,2.2,1.9,-0.6,0.6,4.0,0.112,0.0,0.634,3,2018
Evan Fournier,ORL,57.0,57.0,32.2,0.459,0.379,0.516,0.538,0.867,3.2,2.9,0.8,0.3,17.8,15.5,0.577,9.5,5.4,14.8,1.3,0.7,23.3,2.4,0.9,-0.6,0.7,3.3,0.087,0.0,0.305,14,2018
Evan Turner,POR,79.0,40.0,25.7,0.447,0.318,0.485,0.484,0.85,3.1,2.2,0.6,0.4,8.2,9.9,0.52,11.4,6.5,12.4,1.1,1.2,15.6,0.5,2.1,-2.5,-0.3,2.6,0.061,0.0,0.598,3,2018
Frank Kaminsky,CHO,79.0,4.0,23.2,0.429,0.38,0.459,0.501,0.799,3.6,1.6,0.5,0.2,11.1,14.4,0.545,14.5,8.5,11.0,1.0,0.9,20.5,2.3,1.3,-0.2,0.8,3.6,0.094,0.0,0.439,10,2018
Frank Mason III,SAC,52.0,2.0,18.9,0.379,0.36,0.384,0.42,0.817,2.5,2.8,0.7,0.2,7.9,13.0,0.48,12.1,7.5,22.7,1.7,1.0,22.6,0.0,0.6,-2.3,-0.1,0.5,0.027,0.0,0.329,12,2018
Frank Ntilikina,NYK,78.0,9.0,21.9,0.364,0.318,0.385,0.414,0.721,2.3,3.2,0.8,0.2,5.9,7.0,0.437,9.1,5.8,20.0,1.9,0.9,16.9,-2.0,1.1,-5.0,-1.3,-0.9,-0.026,0.0,0.354,11,2018
Fred VanVleet,TOR,76.0,0.0,20.0,0.426,0.414,0.437,0.525,0.832,2.4,3.2,0.9,0.2,8.6,15.9,0.556,11.5,6.8,22.8,2.2,1.0,19.1,2.7,2.0,2.4,1.7,4.7,0.149,0.0,0.72,1,2018
Furkan Korkmaz,PHI,14.0,0.0,5.7,0.286,0.294,0.273,0.375,0.5,0.8,0.3,0.1,0.1,1.6,3.4,0.386,11.7,7.4,6.7,1.2,1.0,16.9,-0.1,0.1,-7.6,-0.1,0.0,-0.006,0.0,0.634,3,2018
Garrett Temple,SAC,65.0,35.0,24.8,0.418,0.392,0.442,0.512,0.769,2.3,1.9,0.9,0.4,8.4,10.2,0.536,9.6,5.4,11.3,1.8,1.6,16.4,0.3,0.9,-2.5,-0.2,1.2,0.035,0.0,0.329,12,2018
Gary Harris,DEN,67.0,65.0,34.4,0.485,0.396,0.553,0.57,0.827,2.6,2.9,1.8,0.2,17.5,16.5,0.597,6.8,4.3,13.0,2.6,0.5,20.7,3.9,1.5,0.8,1.7,5.5,0.114,0.0,0.561,9,2018
Gary Payton II,MIL,23.0,6.0,9.6,0.405,0.24,0.49,0.446,0.333,1.9,0.9,0.3,0.1,3.0,9.8,0.443,15.5,11.0,13.7,1.5,1.1,16.8,0.0,0.2,-3.9,-0.1,0.2,0.041,0.0,0.537,7,2018
George Hill,SAC,67.0,60.0,27.0,0.46,0.415,0.49,0.543,0.786,2.7,2.8,0.9,0.4,10.0,13.3,0.58,8.9,5.7,15.0,1.7,1.3,16.3,2.3,0.9,-0.8,0.6,3.2,0.085,0.0,0.329,12,2018
Georges Niang,UTA,9.0,0.0,3.6,0.364,0.0,0.571,0.364,0.5,1.0,0.3,0.2,0.0,1.0,9.2,0.379,21.1,16.0,14.0,3.1,0.0,20.9,-0.1,0.1,-4.0,0.0,0.0,-0.029,0.0,0.585,5,2018
Georgios Papagiannis,SAC,17.0,0.0,7.2,0.429,0.0,0.429,0.429,0.0,2.2,0.5,0.2,0.4,2.1,12.2,0.429,23.4,17.2,11.2,1.6,4.7,18.4,-0.1,0.1,-4.1,-0.1,0.0,0.005,0.0,0.329,12,2018
Gerald Green,HOU,41.0,2.0,22.7,0.407,0.369,0.504,0.54,0.85,3.2,0.6,0.6,0.4,12.1,14.1,0.566,14.2,8.1,4.3,1.3,1.4,22.4,1.0,1.0,0.3,0.5,2.1,0.107,0.0,0.793,1,2018
Gian Clavell,DAL,7.0,0.0,9.1,0.333,0.4,0.0,0.5,1.0,1.0,0.4,0.3,0.0,2.9,7.4,0.53,10.8,6.1,6.7,1.6,0.0,14.8,0.0,0.0,-2.2,0.0,0.1,0.042,0.0,0.293,13,2018
Giannis Antetokounmpo,MIL,75.0,75.0,36.7,0.529,0.307,0.554,0.545,0.76,10.0,4.8,1.5,1.4,26.9,27.3,0.598,25.3,16.0,23.7,2.0,3.3,31.2,8.3,3.6,6.2,5.7,11.9,0.207,0.074,0.537,7,2018
Glenn Robinson III,IND,23.0,1.0,14.7,0.424,0.412,0.431,0.506,0.818,1.6,0.7,0.6,0.0,4.1,10.8,0.529,8.6,6.2,6.8,1.9,0.3,12.5,0.4,0.3,-0.7,0.1,0.6,0.088,0.0,0.585,5,2018
Goran Dragić,MIA,75.0,75.0,31.7,0.45,0.37,0.481,0.502,0.801,4.1,4.8,0.8,0.2,17.3,16.6,0.543,11.9,7.2,25.4,1.3,0.4,25.7,2.9,2.3,0.3,1.4,5.3,0.106,0.0,0.537,6,2018
Gordon Hayward,BOS,1.0,1.0,5.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,7.3,0.5,21.6,10.9,0.0,0.0,0.0,17.9,0.0,0.0,-7.4,0.0,0.0,0.056,0.0,0.671,2,2018
Gorgui Dieng,MIN,79.0,0.0,16.9,0.479,0.311,0.511,0.504,0.775,4.6,0.9,0.6,0.5,5.9,14.7,0.543,22.2,15.6,7.5,1.7,2.6,16.3,1.6,1.4,-1.0,0.3,2.9,0.105,0.0,0.573,8,2018
Greg Monroe,PHO,51.0,14.0,20.4,0.565,0.0,0.565,0.565,0.739,6.9,2.2,0.9,0.5,10.3,21.2,0.598,25.2,18.3,18.7,2.1,1.8,22.4,1.8,1.6,2.2,1.1,3.4,0.155,0.0,0.256,15,2018
Guerschon Yabusele,BOS,33.0,4.0,7.1,0.426,0.324,0.583,0.525,0.682,1.6,0.5,0.1,0.2,2.4,12.3,0.559,16.1,12.1,10.0,0.9,1.8,15.7,0.3,0.3,-1.2,0.0,0.6,0.122,0.0,0.671,2,2018
Harrison Barnes,DAL,77.0,77.0,34.2,0.445,0.357,0.478,0.494,0.827,6.1,2.0,0.6,0.2,18.9,15.8,0.539,17.1,9.9,9.9,0.9,0.5,25.2,2.0,1.9,-0.5,1.0,3.8,0.07,0.0,0.293,13,2018
Hassan Whiteside,MIA,54.0,54.0,25.3,0.54,1.0,0.538,0.542,0.703,11.4,1.0,0.7,1.7,14.0,24.1,0.573,36.6,25.4,6.9,1.4,5.9,24.7,2.3,3.0,2.6,1.6,5.3,0.187,0.0,0.537,6,2018
Henry Ellenson,DET,38.0,0.0,8.7,0.363,0.333,0.384,0.432,0.862,2.1,0.5,0.1,0.0,4.0,10.5,0.476,24.3,13.6,9.4,0.8,0.0,23.8,-0.2,0.4,-4.4,-0.2,0.1,0.02,0.0,0.476,9,2018
Ian Clark,NOP,74.0,2.0,19.7,0.448,0.318,0.533,0.511,0.763,1.7,1.5,0.4,0.1,7.4,9.4,0.529,8.4,4.7,10.4,1.1,0.5,17.2,0.3,0.8,-3.5,-0.6,1.1,0.037,0.0,0.585,6,2018
Ian Mahinmi,WAS,77.0,0.0,14.9,0.556,0.0,0.561,0.556,0.703,4.1,0.7,0.5,0.5,4.8,12.2,0.601,17.4,15.4,6.6,1.6,3.2,15.6,0.8,1.4,-4.4,-0.7,2.2,0.093,0.0,0.524,8,2018
Ike Anigbogu,IND,11.0,0.0,2.7,0.444,0.0,0.444,0.444,0.833,0.8,0.0,0.1,0.3,1.2,21.6,0.558,15.0,16.9,0.0,1.7,8.9,20.3,0.1,0.0,1.9,0.0,0.1,0.165,0.0,0.585,5,2018
Iman Shumpert,CLE,14.0,6.0,19.7,0.379,0.269,0.469,0.44,0.733,2.9,1.2,0.6,0.3,4.4,6.4,0.48,13.6,8.3,8.1,1.6,1.2,12.9,-0.2,0.2,-3.3,-0.1,0.0,-0.006,0.0,0.61,4,2018
Isaiah Canaan,PHO,20.0,1.0,21.1,0.38,0.333,0.423,0.46,0.902,2.2,3.8,0.8,0.0,8.6,13.5,0.539,10.0,5.7,26.7,1.8,0.2,18.9,0.5,0.1,-1.3,0.1,0.6,0.072,0.0,0.256,15,2018
Isaiah Hicks,NYK,18.0,0.0,13.3,0.458,0.222,0.492,0.472,0.667,2.3,0.9,0.1,0.2,4.4,6.8,0.501,14.3,9.5,9.5,0.4,1.4,17.4,-0.1,0.1,-7.6,-0.3,0.0,-0.003,0.0,0.354,11,2018
Isaiah Taylor,ATL,67.0,9.0,17.4,0.418,0.25,0.461,0.444,0.702,1.4,3.1,0.5,0.1,6.6,10.9,0.492,6.9,4.5,27.0,1.4,0.7,20.1,0.2,0.5,-4.4,-0.7,0.6,0.027,0.0,0.293,15,2018
Isaiah Thomas,LAL,32.0,15.0,26.9,0.373,0.293,0.438,0.438,0.893,2.1,4.8,0.5,0.1,15.2,12.6,0.508,6.3,4.2,27.1,0.8,0.3,28.8,-0.1,0.3,-4.9,-0.6,0.2,0.009,0.0,0.427,11,2018
Isaiah Whitehead,BRK,16.0,0.0,11.2,0.465,0.389,0.485,0.506,0.684,1.6,1.2,0.5,0.1,6.2,11.5,0.53,13.1,7.7,19.6,2.2,0.8,28.5,-0.3,0.2,-3.8,-0.1,-0.1,-0.035,0.0,0.341,12,2018
Ish Smith,DET,82.0,35.0,24.9,0.486,0.347,0.506,0.507,0.698,2.7,4.4,0.8,0.2,10.9,15.4,0.525,10.9,6.1,28.4,1.6,0.9,20.8,2.4,2.0,0.0,1.0,4.4,0.102,0.0,0.476,9,2018
Ivan Rabb,MEM,36.0,5.0,14.3,0.566,0.0,0.566,0.566,0.806,4.4,0.9,0.3,0.4,5.6,16.6,0.599,24.1,17.7,10.4,1.2,2.4,17.7,0.7,0.5,-2.0,0.0,1.2,0.109,0.0,0.268,14,2018
Ivica Zubac,LAL,43.0,0.0,9.5,0.5,0.0,0.504,0.5,0.765,2.9,0.6,0.2,0.3,3.7,15.3,0.557,20.1,16.0,8.8,0.9,3.0,17.6,0.5,0.5,-2.0,0.0,1.0,0.118,0.0,0.427,11,2018
J.J. Barea,DAL,69.0,11.0,23.2,0.439,0.367,0.499,0.522,0.784,2.9,6.3,0.5,0.0,11.6,17.8,0.545,13.4,7.0,45.1,1.1,0.2,24.9,2.3,1.0,1.2,1.3,3.3,0.098,0.0,0.293,13,2018
J.R. Smith,CLE,80.0,61.0,28.0,0.403,0.375,0.453,0.524,0.696,2.9,1.8,0.8,0.1,8.3,8.4,0.534,10.1,5.9,8.6,1.5,0.4,13.8,0.6,0.9,-3.0,-0.6,1.4,0.031,0.0,0.61,4,2018
JJ Redick,PHI,70.0,70.0,30.2,0.46,0.42,0.504,0.569,0.904,2.5,3.0,0.5,0.1,17.1,15.9,0.614,8.3,4.5,15.1,0.8,0.2,21.7,4.8,1.8,1.1,1.7,6.6,0.15,0.0,0.634,3,2018
JaKarr Sampson,SAC,22.0,6.0,15.6,0.543,0.5,0.549,0.574,0.625,3.5,0.4,0.4,1.0,4.7,13.9,0.585,19.7,12.9,3.9,1.2,6.1,12.5,0.4,0.4,-1.2,0.1,0.8,0.114,0.0,0.329,12,2018
JaMychal Green,MEM,55.0,54.0,28.0,0.457,0.339,0.499,0.501,0.721,8.4,1.4,0.6,0.5,10.3,14.0,0.53,24.4,17.4,8.3,1.0,1.5,17.8,1.3,1.3,-2.3,-0.1,2.6,0.079,0.0,0.268,14,2018
JaVale McGee,GSW,65.0,17.0,9.5,0.621,0.0,0.638,0.621,0.731,2.6,0.5,0.3,0.9,4.8,22.3,0.641,18.7,15.4,8.0,1.6,7.3,19.2,1.7,1.1,1.5,0.5,2.7,0.212,0.0,0.707,2,2018
Jabari Bird,BOS,13.0,1.0,8.8,0.577,0.429,0.632,0.635,0.462,1.5,0.6,0.2,0.1,3.0,12.1,0.615,12.2,9.0,10.5,1.3,0.7,15.4,0.1,0.2,-3.1,0.0,0.2,0.098,0.0,0.671,2,2018
Jabari Parker,MIL,31.0,3.0,24.0,0.482,0.383,0.514,0.529,0.741,4.9,1.9,0.8,0.3,12.6,17.1,0.55,17.1,11.9,13.1,1.7,1.2,24.4,0.6,0.6,-0.8,0.2,1.2,0.08,0.0,0.537,7,2018
