Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Darius Miller,NOP,45.0,7.0,16.1,0.44,0.325,0.539,0.515,0.806,1.2,1.0,0.5,0.2,4.4,9.0,0.55,7.0,4.2,8.7,1.7,1.0,12.8,0.6,0.2,-2.8,-0.1,0.8,0.055,0.0,.415,12,2014
Darius Morris,PHI,27.0,0.0,11.6,0.406,0.316,0.466,0.469,0.654,1.0,1.6,0.5,0.0,4.0,9.2,0.498,6.8,4.6,21.5,2.1,0.0,18.6,-0.1,0.2,-4.5,-0.2,0.0,0.006,0.0,.232,14,2014
Darrell Arthur,DEN,68.0,1.0,17.1,0.395,0.375,0.399,0.424,0.855,3.1,0.9,0.6,0.7,5.9,9.4,0.459,14.7,9.8,8.0,1.6,3.0,18.1,-0.5,1.2,-3.2,-0.4,0.7,0.029,0.0,.439,11,2014
Darren Collison,LAC,80.0,35.0,25.9,0.467,0.376,0.501,0.518,0.857,2.4,3.7,1.2,0.2,11.4,16.2,0.575,7.3,5.0,21.9,2.2,0.6,19.7,3.8,2.0,1.5,1.8,5.9,0.136,0.0,.695,3,2014
David Lee,GSW,69.0,67.0,33.2,0.523,0.0,0.523,0.523,0.78,9.3,2.1,0.7,0.4,18.2,19.1,0.566,21.6,15.3,10.9,1.0,0.9,24.3,4.1,3.5,1.3,1.9,7.6,0.16,0.0,.622,6,2014
David West,IND,80.0,80.0,30.9,0.488,0.267,0.491,0.49,0.789,6.8,2.8,0.8,0.9,14.0,17.5,0.533,18.3,12.3,16.1,1.3,2.3,21.9,3.1,5.0,2.6,2.9,8.1,0.157,0.0,.683,1,2014
DeAndre Jordan,LAC,82.0,82.0,35.0,0.676,0.0,0.676,0.676,0.428,13.6,0.9,1.0,2.5,10.4,18.2,0.63,29.3,21.6,3.7,1.4,5.4,12.4,5.3,5.8,2.5,3.3,11.1,0.186,0.0,.695,3,2014
DeAndre Liggins,MIA,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,129.1,1.0,0.0,62.8,0.0,0.0,0.0,47.8,0.0,0.0,41.5,0.0,0.0,2.123,0.0,.659,2,2014
DeJuan Blair,DAL,78.0,13.0,15.6,0.534,0.0,0.537,0.534,0.636,4.7,0.9,0.8,0.3,6.4,17.3,0.557,21.6,17.5,8.9,2.5,1.4,19.6,1.8,1.5,-1.1,0.3,3.4,0.133,0.0,.598,8,2014
DeMar DeRozan,TOR,79.0,79.0,38.2,0.429,0.305,0.451,0.452,0.824,4.3,4.0,1.1,0.4,22.7,18.4,0.532,11.3,6.6,18.9,1.5,0.7,28.0,5.8,3.0,1.7,2.8,8.8,0.141,0.0,.585,3,2014
DeMarcus Cousins,SAC,71.0,71.0,32.4,0.496,0.0,0.499,0.496,0.726,11.7,2.9,1.5,1.3,22.7,26.1,0.555,30.5,20.4,17.8,2.4,3.2,32.7,4.1,3.8,5.2,4.2,7.9,0.166,0.0,.341,13,2014
DeMarre Carroll,ATL,73.0,73.0,32.1,0.47,0.362,0.548,0.546,0.773,5.5,1.8,1.5,0.3,11.1,13.9,0.575,14.5,10.0,8.9,2.3,0.7,15.2,3.2,2.6,0.7,1.6,5.8,0.119,0.0,.463,8,2014
Dennis Schröder,ATL,49.0,0.0,13.1,0.383,0.238,0.425,0.41,0.674,1.2,1.9,0.3,0.0,3.7,5.8,0.442,9.9,5.4,22.0,1.3,0.0,19.0,-1.1,0.4,-7.3,-0.9,-0.7,-0.054,0.0,.463,8,2014
Derek Fisher,OKC,81.0,0.0,17.6,0.391,0.384,0.402,0.512,0.775,1.5,1.4,0.9,0.0,5.2,10.1,0.542,8.3,4.8,11.6,2.5,0.2,13.7,1.4,1.7,-0.6,0.5,3.1,0.103,0.0,.720,2,2014
Deron Williams,BRK,64.0,58.0,32.2,0.45,0.366,0.5,0.518,0.801,2.6,6.1,1.5,0.2,14.3,17.6,0.564,8.9,4.9,32.8,2.4,0.5,21.8,3.8,1.5,1.2,1.7,5.4,0.125,0.0,.537,5,2014
Derrick Favors,UTA,73.0,73.0,30.2,0.522,0.0,0.523,0.522,0.669,8.7,1.2,1.0,1.5,13.3,19.0,0.556,23.7,16.7,7.3,1.8,3.8,20.8,2.9,2.3,0.1,1.2,5.1,0.112,0.0,.305,15,2014
Derrick Rose,CHI,10.0,10.0,31.1,0.354,0.34,0.359,0.402,0.844,3.2,4.3,0.5,0.1,15.9,9.7,0.446,8.3,5.9,26.2,0.9,0.2,31.5,-0.6,0.4,-3.1,-0.1,-0.2,-0.036,0.0,.585,4,2014
Derrick Williams,SAC,78.0,15.0,23.3,0.427,0.263,0.47,0.454,0.718,4.1,0.7,0.6,0.3,8.0,11.5,0.524,15.8,10.0,4.7,1.3,0.9,16.2,1.3,1.3,-2.1,0.0,2.6,0.068,0.0,.341,13,2014
Devin Harris,DAL,40.0,0.0,20.4,0.378,0.307,0.425,0.439,0.8,2.1,4.4,0.7,0.0,7.9,14.6,0.517,10.8,6.0,31.0,1.8,0.2,20.2,1.2,0.4,-0.5,0.3,1.6,0.094,0.0,.598,8,2014
Dewayne Dedmon,PHI,31.0,6.0,12.6,0.458,0.0,0.458,0.458,0.656,4.1,0.2,0.2,0.7,3.1,10.7,0.5,25.8,18.1,1.9,0.9,4.5,13.1,0.1,0.5,-4.7,-0.3,0.6,0.07,0.0,.232,14,2014
Dexter Pittman,ATL,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,13.1,0.0,0.0,57.9,0.0,0.0,0.0,28.5,0.0,0.0,-24.3,0.0,0.0,-0.18,0.0,.463,8,2014
Diante Garrett,UTA,71.0,0.0,14.8,0.381,0.375,0.385,0.449,0.833,1.4,1.7,0.6,0.1,3.5,7.1,0.459,9.8,5.3,17.6,2.1,0.4,15.1,-1.1,0.3,-4.6,-0.7,-0.8,-0.036,0.0,.305,15,2014
Dion Waiters,CLE,70.0,24.0,29.6,0.433,0.368,0.455,0.479,0.685,2.8,3.0,0.9,0.2,15.9,14.0,0.508,9.0,5.3,18.2,1.6,0.7,26.9,0.3,1.3,-1.5,0.3,1.6,0.037,0.0,.402,10,2014
Dionte Christmas,PHO,31.0,0.0,6.4,0.355,0.29,0.419,0.427,0.75,1.2,0.3,0.1,0.1,2.3,11.1,0.489,14.1,10.8,5.8,0.5,1.1,17.4,0.2,0.1,-1.8,0.0,0.3,0.083,0.0,.585,9,2014
Dirk Nowitzki,DAL,80.0,80.0,32.8,0.497,0.398,0.532,0.549,0.899,6.2,2.7,0.9,0.6,21.7,23.6,0.603,20.0,10.9,14.2,1.4,1.4,26.9,8.6,2.3,5.0,4.7,10.9,0.199,0.006,.598,8,2014
Donald Sloan,IND,48.0,1.0,8.2,0.376,0.238,0.453,0.419,0.6,0.9,1.0,0.2,0.0,2.3,8.5,0.437,11.0,6.3,20.1,1.3,0.2,17.2,-0.3,0.6,-3.0,-0.1,0.3,0.039,0.0,.683,1,2014
Donatas Motiejūnas,HOU,62.0,3.0,15.4,0.443,0.25,0.519,0.478,0.604,3.6,0.5,0.3,0.3,5.5,10.7,0.504,18.2,13.1,5.5,1.0,1.6,17.8,0.3,1.0,-3.8,-0.4,1.4,0.069,0.0,.659,5,2014
Dorell Wright,POR,68.0,13.0,14.5,0.374,0.342,0.442,0.49,0.754,2.8,0.9,0.3,0.2,5.0,11.9,0.524,17.5,10.5,9.4,1.2,1.1,16.2,0.9,1.0,0.9,0.7,1.9,0.091,0.0,.659,4,2014
Doron Lamb,ORL,53.0,0.0,13.1,0.394,0.4,0.386,0.506,0.806,0.9,0.8,0.2,0.0,3.6,7.5,0.543,6.7,4.0,9.3,0.8,0.1,13.3,0.3,0.2,-4.6,-0.5,0.5,0.036,0.0,.280,13,2014
Draymond Green,GSW,82.0,12.0,21.9,0.407,0.333,0.449,0.467,0.667,5.0,1.9,1.2,0.9,6.2,12.7,0.498,19.3,12.4,11.9,2.8,3.0,14.8,0.7,3.8,1.9,1.8,4.5,0.119,0.0,.622,6,2014
Drew Gooden,WAS,22.0,0.0,18.0,0.531,0.412,0.548,0.556,0.889,5.2,0.7,0.5,0.3,8.3,18.4,0.591,23.0,16.7,6.3,1.3,1.5,19.7,0.9,0.6,0.4,0.2,1.4,0.173,0.0,.537,6,2014
Dwight Buycks,TOR,14.0,0.0,10.4,0.313,0.294,0.323,0.365,0.889,1.6,0.7,0.6,0.0,3.1,7.2,0.414,15.2,9.2,10.6,2.9,0.0,19.3,-0.2,0.2,-3.4,0.0,0.0,-0.009,0.0,.585,3,2014
Dwight Howard,HOU,71.0,71.0,33.7,0.591,0.286,0.594,0.593,0.547,12.2,1.8,0.8,1.8,18.3,21.3,0.6,27.9,20.1,9.3,1.2,4.0,24.0,4.0,4.1,1.8,2.3,8.0,0.161,0.0,.659,5,2014
Dwyane Wade,MIA,54.0,53.0,32.9,0.545,0.281,0.557,0.551,0.733,4.5,4.7,1.5,0.5,19.0,22.0,0.588,12.3,8.5,25.5,2.3,1.4,27.9,3.5,2.0,2.9,2.2,5.5,0.149,0.0,.659,2,2014
E'Twaun Moore,ORL,79.0,3.0,19.1,0.428,0.354,0.468,0.49,0.765,1.7,1.4,0.8,0.2,6.3,11.1,0.513,8.1,5.1,11.8,2.0,0.7,16.4,0.6,1.1,-1.6,0.2,1.7,0.055,0.0,.280,13,2014
Earl Clark,NYK,54.0,17.0,14.2,0.372,0.336,0.403,0.45,0.647,2.6,0.3,0.3,0.5,4.8,9.1,0.466,18.2,10.5,3.7,1.1,2.8,17.9,-0.4,0.8,-2.6,-0.1,0.3,0.02,0.0,.451,9,2014
Earl Watson,POR,24.0,0.0,6.7,0.273,0.286,0.25,0.364,1.0,0.6,1.2,0.2,0.0,0.5,2.1,0.47,6.6,5.0,22.0,1.6,0.4,8.1,-0.2,0.1,-6.7,-0.2,-0.1,-0.018,0.0,.659,4,2014
Ed Davis,MEM,63.0,4.0,15.2,0.534,0.0,0.534,0.534,0.528,4.1,0.4,0.3,0.7,5.7,15.9,0.542,20.9,16.1,4.5,0.9,3.7,17.8,1.2,1.4,-1.2,0.2,2.6,0.129,0.0,.610,7,2014
Ekpe Udoh,MIL,42.0,14.0,19.1,0.399,0.0,0.399,0.399,0.638,3.5,0.7,0.4,1.0,3.4,7.6,0.44,12.8,10.5,5.7,1.0,4.4,11.4,-0.4,0.4,-4.8,-0.6,0.0,0.0,0.0,.183,15,2014
Elias Harris,LAL,2.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,7.6,0.0,0.0,4.9,11.4,4.4,0.0,4.0,0.0,0.0,0.3,0.0,0.0,0.018,0.0,.329,14,2014
Elliot Williams,PHI,67.0,2.0,17.3,0.415,0.296,0.486,0.47,0.731,1.9,1.1,0.5,0.0,6.0,8.7,0.519,9.7,6.1,9.4,1.5,0.2,16.7,0.0,0.3,-5.6,-1.1,0.3,0.014,0.0,.232,14,2014
Elton Brand,ATL,73.0,15.0,19.4,0.539,0.0,0.542,0.539,0.649,4.9,1.0,0.5,1.2,5.7,14.0,0.561,21.5,14.8,8.1,1.4,4.9,13.9,1.4,2.1,-0.8,0.4,3.6,0.121,0.0,.463,8,2014
Enes Freedom,UTA,80.0,37.0,26.7,0.491,0.0,0.492,0.491,0.73,7.5,0.9,0.4,0.5,12.3,15.6,0.523,20.9,16.1,6.4,0.7,1.5,23.3,1.3,0.9,-3.6,-0.9,2.2,0.05,0.0,.305,15,2014
Eric Bledsoe,PHO,43.0,40.0,32.9,0.477,0.357,0.517,0.522,0.772,4.7,5.5,1.6,0.3,17.7,19.6,0.578,13.8,8.0,27.0,2.4,0.8,24.9,2.6,1.6,3.1,1.8,4.1,0.14,0.0,.585,9,2014
Eric Gordon,NOP,64.0,64.0,32.1,0.436,0.391,0.456,0.498,0.785,2.6,3.2,1.2,0.2,15.4,14.9,0.54,7.7,4.7,16.6,1.9,0.5,23.2,2.0,0.5,-0.5,0.8,2.5,0.058,0.0,.415,12,2014
Eric Maynor,WAS,31.0,0.0,10.5,0.317,0.324,0.313,0.376,0.545,1.3,1.7,0.3,0.1,2.6,6.2,0.387,10.6,6.7,23.0,1.4,0.7,18.2,-0.6,0.2,-6.0,-0.3,-0.4,-0.058,0.0,.537,6,2014
Erik Murphy,CHI,24.0,0.0,2.6,0.231,0.0,0.3,0.231,0.0,0.3,0.1,0.0,0.2,0.2,0.2,0.231,10.8,7.3,4.9,0.0,5.0,11.2,-0.2,0.1,-8.6,-0.1,-0.1,-0.055,0.0,.585,4,2014
Ersan İlyasova,MIL,55.0,47.0,26.9,0.409,0.282,0.446,0.441,0.823,6.2,1.3,0.8,0.1,11.2,13.8,0.486,18.8,13.3,8.4,1.6,0.4,21.3,0.9,0.8,-2.8,-0.3,1.6,0.053,0.0,.183,15,2014
Evan Fournier,DEN,76.0,4.0,19.8,0.419,0.376,0.453,0.501,0.756,2.7,1.5,0.4,0.1,8.4,10.3,0.533,12.1,7.3,11.6,1.1,0.3,19.7,0.6,0.8,-2.9,-0.4,1.4,0.043,0.0,.439,11,2014
Evan Turner,PHI,81.0,56.0,30.3,0.425,0.321,0.444,0.45,0.813,5.0,3.2,0.8,0.1,14.0,12.4,0.498,15.7,9.0,17.8,1.3,0.2,23.2,-0.5,1.8,-3.3,-0.8,1.4,0.027,0.0,.232,14,2014
Francisco García,HOU,55.0,4.0,19.7,0.401,0.358,0.485,0.519,0.526,2.2,1.1,0.5,0.6,5.7,9.3,0.521,9.8,6.3,8.6,1.2,2.3,13.5,0.8,0.9,-0.1,0.5,1.8,0.078,0.0,.659,5,2014
Gal Mekel,DAL,31.0,1.0,9.4,0.349,0.25,0.379,0.378,0.667,0.9,2.0,0.1,0.0,2.4,5.4,0.4,8.6,5.3,30.1,0.7,0.3,19.0,-0.5,0.1,-7.6,-0.4,-0.4,-0.073,0.0,.598,8,2014
Garrett Temple,WAS,75.0,0.0,8.5,0.362,0.207,0.402,0.383,0.698,0.9,1.0,0.5,0.1,1.8,7.8,0.431,8.7,6.2,15.8,2.8,1.4,14.3,-0.5,0.9,-3.0,-0.2,0.3,0.025,0.0,.537,6,2014
Gary Neal,MIL,52.0,3.0,21.4,0.41,0.378,0.43,0.482,0.895,1.7,1.6,0.3,0.0,10.5,12.5,0.53,8.3,4.6,13.0,0.8,0.0,23.8,0.6,0.3,-3.0,-0.3,1.0,0.041,0.0,.183,15,2014
George Hill,IND,76.0,76.0,32.0,0.442,0.365,0.497,0.519,0.807,3.7,3.5,1.0,0.3,10.3,13.4,0.563,10.1,6.5,17.2,1.6,0.7,14.8,3.8,4.0,1.6,2.2,7.8,0.154,0.0,.683,1,2014
Gerald Green,PHO,82.0,48.0,28.4,0.445,0.4,0.492,0.547,0.848,3.4,1.5,0.9,0.5,15.8,16.5,0.585,10.9,6.6,8.6,1.5,1.4,23.6,4.2,1.9,1.4,2.0,6.1,0.126,0.0,.585,9,2014
Gerald Henderson,CHO,77.0,77.0,32.0,0.433,0.348,0.445,0.455,0.761,4.0,2.6,0.7,0.4,14.0,13.1,0.507,12.9,7.1,13.9,1.1,1.0,22.1,0.8,2.8,-1.5,0.3,3.6,0.071,0.0,.524,7,2014
Gerald Wallace,BOS,58.0,16.0,24.4,0.504,0.297,0.584,0.546,0.465,3.7,2.5,1.3,0.2,5.1,10.0,0.543,14.5,8.5,14.9,2.7,0.8,11.6,-0.3,1.6,-0.8,0.4,1.3,0.043,0.0,.305,12,2014
Giannis Antetokounmpo,MIL,77.0,23.0,24.6,0.414,0.347,0.44,0.463,0.683,4.4,1.9,0.8,0.8,6.8,10.8,0.518,16.3,10.2,12.1,1.7,2.6,15.0,0.1,1.1,-2.5,-0.2,1.2,0.031,0.0,.183,15,2014
Gigi Datome,DET,34.0,0.0,7.0,0.351,0.179,0.466,0.387,0.8,1.4,0.3,0.2,0.0,2.4,8.0,0.409,15.5,10.6,7.0,1.3,0.3,20.2,-0.2,0.1,-6.0,-0.2,-0.1,-0.023,0.0,.354,11,2014
Glen Davis,ORL,68.0,44.0,24.4,0.457,0.364,0.459,0.46,0.693,5.2,1.1,0.9,0.4,9.4,13.1,0.491,16.4,11.9,7.8,1.8,1.4,19.9,0.2,1.8,-2.5,-0.2,2.0,0.058,0.0,.280,13,2014
Glen Rice Jr.,WAS,11.0,1.0,9.9,0.297,0.294,0.3,0.365,0.714,1.8,0.6,0.5,0.1,2.9,6.6,0.399,17.3,10.6,9.3,2.8,0.8,20.3,-0.3,0.2,-2.9,0.0,-0.1,-0.043,0.0,.537,6,2014
Goran Dragić,PHO,76.0,75.0,35.1,0.505,0.408,0.542,0.561,0.76,3.2,5.9,1.4,0.3,20.3,21.4,0.604,7.4,5.2,28.1,2.0,0.6,24.5,8.4,2.0,3.9,4.0,10.3,0.186,0.002,.585,9,2014
Gordon Hayward,UTA,77.0,77.0,36.4,0.413,0.304,0.453,0.454,0.816,5.1,5.2,1.4,0.5,16.2,16.2,0.52,14.0,8.0,24.1,2.1,1.1,23.1,2.2,1.5,0.8,2.0,3.6,0.062,0.0,.305,15,2014
Gorgui Dieng,MIN,60.0,15.0,13.6,0.498,1.0,0.496,0.5,0.634,5.0,0.6,0.5,0.8,4.8,16.5,0.534,26.9,20.0,7.2,1.8,4.6,16.8,0.7,1.5,-1.1,0.2,2.2,0.129,0.0,.488,10,2014
Greg Monroe,DET,82.0,82.0,32.8,0.497,0.0,0.497,0.497,0.657,9.3,2.1,1.1,0.6,15.2,18.1,0.531,21.6,15.4,10.3,1.7,1.4,21.4,3.7,2.3,0.1,1.4,5.9,0.106,0.0,.354,11,2014
Greg Oden,MIA,23.0,6.0,9.2,0.551,0.0,0.551,0.551,0.565,2.3,0.0,0.3,0.6,2.9,12.4,0.567,17.7,16.0,0.7,1.7,5.3,16.0,0.2,0.3,-4.8,-0.1,0.5,0.119,0.0,.659,2,2014
Greg Smith,HOU,11.0,0.0,9.1,0.643,0.0,0.643,0.643,0.4,2.5,0.0,0.1,0.2,3.5,13.7,0.629,16.8,15.0,0.0,0.5,1.5,15.4,0.2,0.1,-2.5,0.0,0.2,0.119,0.0,.659,5,2014
Greg Stiemsma,NOP,55.0,20.0,18.3,0.574,0.0,0.579,0.574,0.594,4.1,0.7,0.6,1.0,2.9,9.7,0.584,18.0,13.0,5.0,1.8,4.7,8.1,0.5,1.0,-1.7,0.1,1.5,0.072,0.0,.415,12,2014
Greivis Vásquez,TOR,79.0,23.0,22.5,0.421,0.377,0.455,0.504,0.88,2.2,4.1,0.4,0.1,9.6,14.1,0.537,10.0,5.6,30.4,0.9,0.2,21.1,2.4,1.2,-0.4,0.7,3.6,0.097,0.0,.585,3,2014
Gustavo Ayón,ATL,26.0,14.0,16.5,0.51,0.0,0.51,0.51,0.4,4.8,1.1,1.0,0.4,4.3,12.9,0.505,22.3,16.9,10.0,3.0,1.8,14.8,0.0,0.7,-1.2,0.1,0.7,0.078,0.0,.463,8,2014
Hamady N'Diaye,SAC,14.0,0.0,5.3,0.333,0.0,0.333,0.333,0.0,1.3,0.2,0.0,0.3,0.4,2.9,0.318,20.1,13.7,5.6,0.0,4.4,7.4,-0.1,0.1,-7.8,-0.1,0.0,-0.008,0.0,.341,13,2014
Harrison Barnes,GSW,78.0,24.0,28.3,0.399,0.347,0.419,0.448,0.718,4.0,1.5,0.8,0.3,9.5,9.8,0.486,11.9,7.7,7.6,1.5,0.7,16.8,0.4,2.8,-1.6,0.2,3.2,0.07,0.0,.622,6,2014
Hasheem Thabeet,OKC,23.0,0.0,8.3,0.565,0.0,0.565,0.565,0.2,1.7,0.0,0.2,0.4,1.2,2.6,0.536,17.4,11.7,0.7,1.0,3.8,9.0,-0.2,0.3,-7.3,-0.3,0.0,0.012,0.0,.720,2,2014
Hedo Türkoğlu,LAC,38.0,0.0,10.3,0.385,0.44,0.339,0.486,0.5,2.3,0.9,0.5,0.3,3.0,11.3,0.492,21.4,12.6,11.9,2.4,2.0,15.0,0.1,0.7,0.2,0.2,0.8,0.095,0.0,.695,3,2014
Henry Sims,PHI,46.0,25.0,19.0,0.474,0.0,0.476,0.474,0.744,5.2,1.1,0.6,0.4,7.6,16.1,0.535,17.2,14.8,9.5,1.6,1.9,18.0,1.4,0.7,-2.2,0.0,2.1,0.115,0.0,.232,14,2014
Hilton Armstrong,GSW,15.0,1.0,6.5,0.474,0.0,0.474,0.474,0.438,3.1,0.3,0.3,0.3,1.7,17.0,0.48,31.0,26.5,7.1,2.1,3.1,14.5,0.1,0.2,-0.1,0.0,0.3,0.162,0.0,.622,6,2014
Hollis Thompson,PHI,77.0,41.0,22.6,0.46,0.401,0.507,0.55,0.712,3.2,0.9,0.7,0.2,6.0,9.5,0.57,11.2,7.7,6.1,1.5,0.5,11.3,1.4,0.6,-3.2,-0.5,2.0,0.055,0.0,.232,14,2014
Ian Clark,UTA,23.0,0.0,7.5,0.388,0.355,0.417,0.47,0.714,0.8,0.7,0.3,0.1,3.0,9.2,0.485,11.1,6.4,14.7,2.4,0.9,22.4,-0.2,0.1,-3.2,-0.1,-0.1,-0.025,0.0,.305,15,2014
Ian Mahinmi,IND,77.0,1.0,16.2,0.481,0.0,0.484,0.481,0.621,3.3,0.3,0.5,0.9,3.5,10.2,0.538,12.9,11.6,2.9,1.7,4.4,11.4,0.7,2.7,-1.3,0.2,3.3,0.129,0.0,.683,1,2014
Iman Shumpert,NYK,74.0,58.0,26.5,0.378,0.333,0.418,0.457,0.746,4.2,1.7,1.2,0.2,6.7,9.6,0.48,14.0,9.2,9.8,2.5,0.6,14.1,0.4,1.6,-2.0,0.0,2.0,0.048,0.0,.451,9,2014
Isaiah Canaan,HOU,22.0,0.0,11.5,0.356,0.327,0.406,0.46,0.724,1.1,1.0,0.4,0.2,4.6,9.5,0.506,7.1,5.3,13.2,1.6,1.2,21.0,0.0,0.2,-4.0,-0.1,0.2,0.031,0.0,.659,5,2014
Isaiah Thomas,SAC,72.0,54.0,34.7,0.453,0.349,0.504,0.51,0.85,2.9,6.3,1.3,0.1,20.3,20.5,0.574,7.5,4.7,32.2,1.9,0.3,26.3,6.4,1.3,3.2,3.2,7.7,0.149,0.0,.341,13,2014
Ish Smith,PHO,70.0,1.0,14.4,0.423,0.043,0.457,0.425,0.564,1.8,2.6,0.7,0.2,3.7,11.7,0.438,10.9,7.2,26.0,2.4,1.0,15.9,0.0,1.0,-1.4,0.2,1.0,0.048,0.0,.585,9,2014
J.J. Barea,MIN,79.0,1.0,18.6,0.387,0.316,0.426,0.443,0.79,1.9,3.8,0.3,0.0,8.4,11.6,0.471,10.5,5.7,32.7,0.9,0.0,23.9,-0.1,0.9,-2.7,-0.3,0.7,0.024,0.0,.488,10,2014
J.J. Hickson,DEN,69.0,52.0,26.9,0.508,0.0,0.514,0.508,0.517,9.2,1.4,0.7,0.7,11.8,16.2,0.521,24.8,18.3,8.4,1.2,2.0,20.8,1.3,2.1,-0.9,0.5,3.3,0.086,0.0,.439,11,2014
J.R. Smith,NYK,74.0,37.0,32.7,0.415,0.394,0.436,0.514,0.652,4.0,3.0,0.9,0.3,14.5,13.9,0.527,13.1,7.2,15.1,1.4,0.7,21.6,2.5,1.2,-0.2,1.1,3.7,0.073,0.0,.451,9,2014
JJ Redick,LAC,35.0,34.0,28.2,0.455,0.395,0.507,0.546,0.915,2.1,2.2,0.8,0.1,15.2,16.6,0.598,7.1,4.2,12.6,1.4,0.2,21.8,2.3,0.7,1.7,0.9,3.0,0.147,0.0,.695,3,2014
JaVale McGee,DEN,5.0,5.0,15.8,0.447,0.0,0.447,0.447,1.0,3.4,0.4,0.2,1.4,7.0,10.2,0.455,9.6,11.6,4.4,0.6,6.5,25.0,-0.1,0.1,-6.5,-0.1,-0.1,-0.039,0.0,.439,11,2014
Jae Crowder,DAL,78.0,8.0,16.1,0.439,0.331,0.552,0.524,0.754,2.5,0.8,0.8,0.3,4.6,11.9,0.551,13.5,8.9,6.7,2.4,1.4,13.2,1.2,1.1,0.2,0.7,2.3,0.089,0.0,.598,8,2014
Jamaal Franklin,MEM,21.0,0.0,7.7,0.41,0.455,0.393,0.474,1.0,1.1,0.3,0.2,0.1,1.9,4.7,0.489,14.0,8.5,5.4,1.3,1.0,14.6,-0.2,0.2,-5.9,-0.2,0.0,-0.002,0.0,.610,7,2014
Jamaal Tinsley,UTA,8.0,5.0,13.8,0.2,0.067,0.6,0.225,0.0,1.4,2.9,0.2,0.0,1.1,1.9,0.225,9.7,5.8,29.5,1.0,0.0,12.1,-0.3,0.0,-7.6,-0.2,-0.3,-0.122,0.0,.305,15,2014
Jamal Crawford,LAC,69.0,24.0,30.3,0.416,0.361,0.46,0.496,0.866,2.3,3.2,0.9,0.2,18.6,17.3,0.556,6.4,4.2,17.4,1.4,0.4,27.2,3.8,1.5,1.6,1.9,5.3,0.122,0.0,.695,3,2014
Jameer Nelson,ORL,68.0,68.0,32.0,0.394,0.348,0.444,0.485,0.857,3.4,7.0,0.8,0.1,12.1,13.9,0.515,10.5,6.0,35.1,1.2,0.2,20.1,1.6,1.2,-1.1,0.5,2.8,0.062,0.0,.280,13,2014
James Anderson,PHI,80.0,62.0,28.9,0.431,0.328,0.53,0.511,0.726,3.8,1.9,0.9,0.4,10.1,10.9,0.53,11.7,7.0,9.9,1.6,1.0,15.9,0.9,0.9,-2.6,-0.3,1.9,0.039,0.0,.232,14,2014
James Harden,HOU,73.0,73.0,38.0,0.456,0.366,0.515,0.529,0.866,4.7,6.1,1.6,0.4,25.4,23.5,0.618,10.7,6.9,27.3,2.1,0.8,27.8,10.1,2.7,5.6,5.3,12.8,0.221,0.068,.659,5,2014
James Johnson,MEM,52.0,4.0,18.4,0.464,0.253,0.548,0.5,0.844,3.2,2.1,0.8,1.1,7.4,18.5,0.552,13.2,10.3,18.2,2.3,5.0,20.0,1.4,1.6,4.5,1.6,3.0,0.15,0.0,.610,7,2014
James Jones,MIA,20.0,6.0,11.8,0.456,0.519,0.214,0.662,0.636,1.2,0.4,0.2,0.2,4.8,15.4,0.666,10.8,6.1,5.8,0.7,1.5,15.6,0.6,0.1,3.2,0.3,0.7,0.147,0.0,.659,2,2014
James Nunnally,PHI,13.0,0.0,12.7,0.326,0.32,0.333,0.413,0.667,1.5,0.6,0.5,0.2,3.4,6.1,0.44,12.4,6.4,7.0,1.8,1.0,15.1,-0.2,0.1,-5.4,-0.1,-0.1,-0.021,0.0,.232,14,2014
James Southerland,NOP,4.0,0.0,7.5,0.333,0.5,0.222,0.433,0.5,2.0,0.0,0.2,0.5,3.5,11.8,0.441,31.5,15.5,0.0,1.7,5.6,25.6,-0.1,0.0,-2.7,0.0,0.0,-0.023,0.0,.415,12,2014
Jan Veselý,WAS,54.0,1.0,14.4,0.514,0.0,0.514,0.514,0.339,3.5,0.4,1.0,0.6,3.6,12.7,0.498,16.1,13.9,4.0,3.4,3.5,13.2,0.2,1.4,-1.1,0.2,1.6,0.097,0.0,.537,6,2014
Jannero Pargo,CHO,29.0,0.0,8.3,0.441,0.4,0.483,0.542,0.727,0.7,1.8,0.5,0.0,4.7,18.9,0.554,8.9,4.7,40.3,3.0,0.3,28.4,0.2,0.4,2.7,0.3,0.5,0.105,0.0,.524,7,2014
Jared Cunningham,SAC,13.0,0.0,6.2,0.286,0.143,0.357,0.31,0.813,0.5,0.6,0.2,0.0,2.0,8.5,0.464,7.2,4.3,14.4,1.9,0.0,16.6,0.1,0.0,-4.1,0.0,0.1,0.075,0.0,.341,13,2014
