Player,Team,G,GS,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,TS%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,BPM,VORP,WS,WS/48,Share,W/L%,Seed,Year
Darrell Arthur,DEN,70.0,16.0,21.7,0.452,0.385,0.473,0.498,0.755,4.2,1.4,0.8,0.7,7.5,12.5,0.514,15.4,10.7,10.0,1.8,2.6,16.7,1.0,1.3,-0.8,0.4,2.3,0.072,0.0,0.402,11,2016
Darren Collison,SAC,74.0,15.0,30.0,0.486,0.401,0.519,0.542,0.858,2.3,4.3,1.0,0.1,14.0,15.9,0.591,6.8,4.1,21.7,1.6,0.1,19.2,4.5,0.7,0.1,1.2,5.2,0.113,0.0,0.402,10,2016
Darrun Hilliard,DET,38.0,2.0,10.1,0.397,0.38,0.407,0.469,0.725,1.2,0.7,0.2,0.0,4.0,10.7,0.511,11.9,6.4,10.9,1.2,0.2,19.1,0.2,0.3,-2.5,0.0,0.5,0.066,0.0,0.537,8,2016
David Lee,DAL,55.0,5.0,16.4,0.531,0.0,0.533,0.531,0.763,5.5,1.5,0.4,0.5,7.8,19.6,0.568,24.6,18.3,15.5,1.2,2.5,21.5,1.7,1.4,1.3,0.7,3.0,0.161,0.0,0.512,6,2016
David West,SAS,78.0,19.0,18.0,0.545,0.429,0.546,0.548,0.788,4.0,1.8,0.6,0.7,7.1,17.6,0.573,18.6,12.5,15.4,1.6,3.0,18.0,2.4,2.9,2.9,1.7,5.4,0.184,0.0,0.817,2,2016
DeAndre Jordan,LAC,77.0,77.0,33.7,0.703,0.0,0.704,0.703,0.43,13.8,1.2,0.7,2.3,12.7,20.6,0.628,32.7,22.2,5.3,1.0,5.4,15.4,6.0,5.5,2.8,3.2,11.5,0.213,0.0,0.646,4,2016
DeJuan Blair,WAS,29.0,0.0,7.5,0.412,0.0,0.418,0.412,0.385,2.0,0.4,0.3,0.1,2.1,5.4,0.414,19.4,14.6,7.3,1.8,0.7,17.8,-0.3,0.3,-8.9,-0.4,-0.1,-0.015,0.0,0.5,10,2016
DeMar DeRozan,TOR,78.0,78.0,35.9,0.446,0.338,0.458,0.463,0.85,4.5,4.0,1.0,0.3,23.5,21.5,0.55,11.5,7.1,20.8,1.5,0.6,29.8,7.5,2.4,2.5,3.2,9.9,0.169,0.0,0.683,2,2016
DeMarcus Cousins,SAC,65.0,65.0,34.6,0.451,0.333,0.473,0.477,0.718,11.5,3.3,1.6,1.4,26.9,23.6,0.538,28.2,18.0,17.0,2.2,3.3,35.4,2.4,3.3,3.3,3.0,5.7,0.122,0.0,0.402,10,2016
DeMarre Carroll,TOR,26.0,22.0,30.2,0.389,0.39,0.388,0.474,0.6,4.7,1.0,1.7,0.2,11.0,11.9,0.49,13.1,8.9,5.5,2.9,0.6,18.5,0.2,1.0,0.3,0.5,1.2,0.074,0.0,0.683,2,2016
Delon Wright,TOR,27.0,1.0,8.5,0.45,0.385,0.463,0.481,0.743,1.4,1.1,0.3,0.1,3.8,17.8,0.54,14.3,9.3,22.5,1.8,1.1,22.1,0.3,0.2,0.9,0.2,0.6,0.124,0.0,0.683,2,2016
Dennis Schröder,ATL,80.0,6.0,20.3,0.421,0.322,0.465,0.471,0.791,2.6,4.4,0.9,0.1,11.0,15.5,0.51,11.8,6.9,36.1,2.1,0.4,28.8,-0.2,2.3,-0.8,0.5,2.2,0.064,0.0,0.585,4,2016
Deron Williams,DAL,65.0,63.0,32.4,0.414,0.344,0.454,0.477,0.869,2.9,5.8,0.9,0.2,14.1,14.6,0.53,8.9,5.0,29.3,1.5,0.6,22.0,2.2,1.4,-0.3,0.9,3.7,0.083,0.0,0.512,6,2016
Derrick Favors,UTA,62.0,59.0,32.0,0.515,0.0,0.518,0.515,0.709,8.1,1.5,1.2,1.5,16.4,21.6,0.551,19.6,14.8,8.9,2.0,3.9,23.9,3.8,3.4,3.3,2.6,7.1,0.173,0.0,0.488,9,2016
Derrick Rose,CHI,66.0,66.0,31.8,0.427,0.293,0.449,0.448,0.793,3.4,4.7,0.7,0.2,16.4,13.5,0.479,8.8,5.6,25.5,1.1,0.5,27.3,-0.8,1.2,-2.5,-0.3,0.4,0.009,0.0,0.512,9,2016
Derrick Williams,NYK,80.0,9.0,17.9,0.45,0.293,0.506,0.488,0.758,3.7,0.9,0.4,0.1,9.3,17.2,0.55,18.7,11.3,8.9,1.0,0.5,23.3,2.4,1.2,0.3,0.8,3.6,0.12,0.0,0.39,13,2016
Devin Booker,PHO,76.0,51.0,27.7,0.423,0.343,0.464,0.48,0.84,2.5,2.6,0.6,0.3,13.8,11.9,0.535,8.4,4.8,15.8,1.0,0.8,23.0,1.2,0.7,-2.8,-0.5,1.9,0.043,0.0,0.28,14,2016
Devin Harris,DAL,64.0,0.0,20.0,0.447,0.329,0.532,0.516,0.721,2.2,1.8,0.9,0.2,7.6,13.1,0.559,10.3,5.9,14.5,2.4,0.8,17.9,1.2,1.3,0.1,0.7,2.5,0.095,0.0,0.512,6,2016
Devyn Marble,ORL,28.0,0.0,8.9,0.296,0.25,0.333,0.352,0.417,1.4,0.4,0.5,0.0,2.1,5.2,0.368,14.4,8.5,6.6,2.6,0.3,15.7,-0.4,0.3,-6.2,-0.3,-0.1,-0.026,0.0,0.427,11,2016
Dewayne Dedmon,ORL,58.0,20.0,12.2,0.559,0.0,0.559,0.559,0.75,3.9,0.2,0.4,0.8,4.4,17.0,0.606,25.7,17.9,2.7,1.6,5.4,15.2,1.2,1.1,-0.9,0.2,2.4,0.162,0.0,0.427,11,2016
Dion Waiters,OKC,78.0,15.0,27.6,0.399,0.358,0.421,0.46,0.713,2.6,2.0,1.0,0.2,9.8,9.4,0.492,8.0,5.1,10.0,1.9,0.5,17.7,0.3,1.8,-2.8,-0.4,2.1,0.046,0.0,0.671,3,2016
Dirk Nowitzki,DAL,75.0,75.0,31.5,0.448,0.368,0.483,0.504,0.893,6.5,1.8,0.7,0.7,18.3,19.0,0.555,20.3,11.4,10.1,1.1,1.8,25.5,4.2,2.6,2.5,2.7,6.8,0.138,0.0,0.512,6,2016
Donald Sloan,BRK,61.0,33.0,21.6,0.44,0.384,0.462,0.494,0.75,2.8,4.4,0.5,0.1,7.0,13.9,0.536,13.5,7.4,30.0,1.2,0.2,16.1,1.7,0.3,-1.7,0.1,2.0,0.071,0.0,0.256,14,2016
Donatas Motiejūnas,HOU,37.0,22.0,14.8,0.439,0.281,0.5,0.478,0.642,2.9,1.1,0.5,0.1,6.2,11.3,0.504,14.6,11.0,12.2,1.5,0.8,21.4,0.0,0.3,-4.5,-0.3,0.3,0.026,0.0,0.5,8,2016
Doug McDermott,CHI,81.0,4.0,23.0,0.452,0.425,0.47,0.537,0.857,2.4,0.7,0.2,0.1,9.4,10.9,0.561,8.8,5.5,5.0,0.4,0.2,17.3,2.1,0.7,-2.9,-0.4,2.8,0.073,0.0,0.512,9,2016
Draymond Green,GSW,81.0,81.0,34.7,0.49,0.388,0.537,0.551,0.696,9.5,7.4,1.5,1.4,14.0,19.3,0.587,23.0,14.7,29.0,2.0,3.0,18.8,6.0,5.1,5.5,5.3,11.1,0.19,0.038,0.89,1,2016
Drew Gooden,WAS,30.0,0.0,10.2,0.32,0.171,0.419,0.354,0.643,2.8,0.4,0.3,0.4,2.7,7.5,0.376,21.3,15.6,6.0,1.3,2.9,17.5,-0.4,0.4,-6.3,-0.3,0.0,-0.005,0.0,0.5,10,2016
Duje Dukan,SAC,1.0,0.0,24.0,0.2,0.4,0.0,0.3,0.0,4.0,1.0,1.0,0.0,6.0,4.2,0.3,9.0,9.0,5.6,2.0,0.0,17.7,0.0,0.0,-7.0,0.0,0.0,-0.057,0.0,0.402,10,2016
Dwight Howard,HOU,71.0,71.0,32.1,0.62,0.0,0.626,0.62,0.489,11.8,1.4,1.0,1.6,13.7,18.9,0.604,29.1,20.2,7.0,1.5,4.1,18.4,3.5,3.1,0.1,1.2,6.6,0.138,0.0,0.5,8,2016
Dwight Powell,DAL,69.0,2.0,14.4,0.493,0.125,0.514,0.497,0.739,4.0,0.6,0.5,0.3,5.8,16.8,0.557,20.9,15.1,7.2,1.8,2.0,18.4,1.8,1.3,0.1,0.5,3.1,0.151,0.0,0.512,6,2016
Dwyane Wade,MIA,74.0,73.0,30.5,0.456,0.159,0.468,0.459,0.793,4.1,4.6,1.1,0.6,19.0,20.3,0.517,10.7,7.6,27.4,1.8,1.4,31.6,2.4,2.6,1.9,2.2,4.9,0.105,0.0,0.585,3,2016
E'Twaun Moore,CHI,59.0,22.0,21.4,0.481,0.452,0.491,0.541,0.629,2.3,1.7,0.6,0.3,7.5,11.4,0.548,9.3,5.5,12.1,1.5,1.0,15.9,0.9,1.0,-1.9,0.0,1.8,0.07,0.0,0.512,9,2016
Ed Davis,POR,81.0,0.0,20.8,0.611,0.0,0.611,0.611,0.559,7.4,1.1,0.7,0.9,6.5,18.7,0.616,24.2,19.3,7.7,1.7,3.3,12.7,4.4,2.3,1.9,1.6,6.7,0.192,0.0,0.537,5,2016
Edy Tavares,ATL,11.0,0.0,6.6,0.579,0.0,0.579,0.579,0.375,1.9,0.3,0.1,0.5,2.3,14.4,0.555,20.5,15.7,6.3,0.7,6.5,16.9,0.0,0.1,-1.8,0.0,0.2,0.106,0.0,0.585,4,2016
Elfrid Payton,ORL,73.0,69.0,29.4,0.436,0.326,0.451,0.456,0.589,3.6,6.4,1.2,0.3,10.7,13.9,0.478,9.6,6.7,32.8,2.1,0.8,20.4,0.5,1.7,-1.2,0.4,2.2,0.05,0.0,0.427,11,2016
Elijah Millsap,UTA,20.0,0.0,8.6,0.282,0.083,0.37,0.295,0.722,1.8,1.0,0.4,0.2,1.8,6.5,0.384,19.5,11.8,16.2,2.1,1.5,14.9,-0.2,0.3,-3.8,-0.1,0.1,0.033,0.0,0.488,9,2016
Elliot Williams,MEM,5.0,0.0,9.0,0.2,0.25,0.167,0.25,0.75,0.8,0.8,0.0,0.0,1.6,3.3,0.34,7.9,5.1,12.4,0.0,0.0,12.7,0.0,0.0,-7.9,-0.1,0.0,-0.046,0.0,0.512,7,2016
Elton Brand,PHI,17.0,1.0,13.2,0.431,0.0,0.437,0.431,0.889,3.7,1.1,0.5,0.5,4.1,11.4,0.461,27.0,15.2,13.1,2.0,2.7,16.9,-0.1,0.3,-3.4,-0.1,0.2,0.036,0.0,0.122,15,2016
Emmanuel Mudiay,DEN,68.0,66.0,30.4,0.364,0.319,0.379,0.404,0.67,3.4,5.5,1.0,0.5,12.8,9.9,0.437,10.9,6.2,29.0,1.6,1.4,25.7,-3.3,1.2,-4.2,-1.2,-2.1,-0.049,0.0,0.402,11,2016
Enes Freedom,OKC,82.0,1.0,21.0,0.576,0.476,0.579,0.583,0.797,8.1,0.4,0.3,0.4,12.7,24.0,0.626,24.9,21.0,3.1,0.7,1.5,23.4,6.0,2.1,1.2,1.4,8.1,0.226,0.0,0.671,3,2016
Eric Bledsoe,PHO,31.0,31.0,34.2,0.453,0.372,0.482,0.502,0.802,4.0,6.1,2.0,0.6,20.4,20.0,0.557,11.2,6.4,31.8,2.9,1.5,27.2,1.6,1.0,3.3,1.4,2.5,0.116,0.0,0.28,14,2016
Eric Gordon,NOP,45.0,44.0,32.9,0.418,0.384,0.457,0.521,0.888,2.2,2.7,1.0,0.3,15.2,13.5,0.565,6.9,3.7,12.7,1.4,0.8,20.3,1.7,0.4,-0.1,0.7,2.1,0.069,0.0,0.366,12,2016
Eric Moreland,SAC,8.0,0.0,6.0,0.5,0.0,0.5,0.5,0.5,1.4,0.1,0.0,0.5,1.0,7.4,0.515,17.9,12.4,2.7,0.0,6.7,9.5,0.0,0.0,-4.5,0.0,0.0,0.012,0.0,0.402,10,2016
Erick Green,UTA,9.0,0.0,4.7,0.385,0.2,0.5,0.423,1.0,0.7,0.3,0.1,0.0,1.4,12.4,0.468,8.2,8.3,11.0,1.3,0.0,15.2,0.1,0.0,-1.9,0.0,0.1,0.121,0.0,0.488,9,2016
Ersan İlyasova,ORL,74.0,56.0,25.4,0.424,0.371,0.458,0.496,0.721,5.4,0.9,0.7,0.4,10.4,14.2,0.526,15.6,11.7,5.6,1.4,1.4,18.6,2.4,2.0,-0.2,0.9,4.4,0.113,0.0,0.427,11,2016
Evan Fournier,ORL,79.0,71.0,32.5,0.462,0.4,0.506,0.546,0.836,2.8,2.7,1.2,0.0,15.4,14.6,0.587,8.4,4.9,12.8,1.9,0.1,20.1,4.0,1.7,-0.3,1.1,5.7,0.106,0.0,0.427,11,2016
Evan Turner,BOS,81.0,12.0,28.0,0.456,0.241,0.482,0.469,0.827,4.9,4.4,1.0,0.3,10.5,13.6,0.513,16.5,9.3,23.9,1.7,1.0,18.8,1.0,3.0,0.0,1.1,4.0,0.085,0.0,0.585,5,2016
Festus Ezeli,GSW,46.0,13.0,16.7,0.548,0.0,0.548,0.548,0.53,5.6,0.7,0.4,1.1,7.0,17.7,0.559,21.9,18.0,5.8,1.1,4.8,18.2,1.4,1.3,-0.1,0.4,2.7,0.171,0.0,0.89,1,2016
Frank Kaminsky,CHO,81.0,3.0,21.1,0.41,0.337,0.455,0.474,0.73,4.1,1.2,0.5,0.5,7.5,12.5,0.513,17.2,10.7,9.0,1.1,2.0,17.1,1.2,2.1,-0.8,0.5,3.3,0.093,0.0,0.585,6,2016
Garrett Temple,WAS,80.0,43.0,24.4,0.398,0.345,0.453,0.486,0.728,2.6,1.8,0.9,0.2,7.3,9.3,0.52,10.3,6.1,10.0,1.7,0.7,14.0,1.0,1.7,-2.1,0.0,2.7,0.066,0.0,0.5,10,2016
Gary Harris,DEN,76.0,76.0,32.1,0.469,0.354,0.543,0.538,0.82,2.9,1.9,1.3,0.2,12.3,12.7,0.566,7.7,5.0,9.5,2.0,0.6,16.5,2.8,1.2,-0.9,0.7,4.0,0.079,0.0,0.402,11,2016
Gary Neal,WAS,40.0,2.0,20.2,0.465,0.41,0.489,0.528,0.855,2.1,1.2,0.5,0.0,9.8,13.5,0.558,10.2,5.8,9.2,1.2,0.1,20.5,0.9,0.5,-1.5,0.1,1.4,0.085,0.0,0.5,10,2016
George Hill,IND,74.0,73.0,34.1,0.441,0.408,0.466,0.528,0.76,4.0,3.5,1.1,0.2,12.1,13.2,0.555,10.3,6.5,15.5,1.6,0.5,15.8,3.4,2.8,0.7,1.7,6.2,0.118,0.0,0.549,7,2016
Gerald Green,MIA,69.0,14.0,22.6,0.392,0.323,0.446,0.463,0.783,2.4,0.8,0.6,0.3,8.9,10.1,0.491,9.7,5.9,5.6,1.3,0.9,19.8,0.3,1.4,-3.1,-0.4,1.7,0.052,0.0,0.585,3,2016
Gerald Henderson,POR,72.0,0.0,19.9,0.439,0.353,0.468,0.484,0.767,2.9,1.0,0.5,0.3,8.7,12.9,0.526,13.7,8.0,8.2,1.4,1.0,20.2,1.0,1.0,-1.8,0.1,2.0,0.068,0.0,0.537,5,2016
Giannis Antetokounmpo,MIL,80.0,79.0,35.3,0.506,0.257,0.537,0.52,0.724,7.6,4.3,1.2,1.4,16.9,18.8,0.566,20.0,12.4,20.0,1.7,3.4,22.3,4.2,2.9,2.1,2.9,7.1,0.121,0.0,0.402,12,2016
Glenn Robinson III,IND,45.0,4.0,11.3,0.43,0.378,0.447,0.477,0.692,1.5,0.6,0.4,0.2,3.8,11.4,0.508,12.0,7.3,7.7,1.7,1.4,16.1,0.2,0.6,-1.1,0.1,0.8,0.078,0.0,0.549,7,2016
Goran Dragić,MIA,72.0,72.0,32.8,0.477,0.312,0.527,0.513,0.727,3.8,5.8,1.0,0.2,14.1,15.5,0.537,10.4,6.6,28.7,1.5,0.6,21.9,2.4,2.3,-0.4,1.0,4.7,0.096,0.0,0.585,3,2016
Gordon Hayward,UTA,80.0,80.0,36.2,0.433,0.349,0.477,0.493,0.824,5.0,3.7,1.2,0.3,19.7,18.3,0.559,13.5,8.0,18.2,1.7,0.8,25.7,5.5,3.4,2.6,3.3,8.9,0.147,0.0,0.488,9,2016
Gorgui Dieng,MIN,82.0,39.0,27.1,0.532,0.3,0.54,0.537,0.827,7.1,1.7,1.1,1.2,10.1,17.1,0.601,22.1,15.3,10.1,2.1,3.5,16.7,3.4,2.5,0.8,1.5,5.9,0.127,0.0,0.354,13,2016
Greg Monroe,MIL,79.0,67.0,29.3,0.522,0.0,0.522,0.522,0.74,8.8,2.3,0.9,0.8,15.3,21.8,0.562,23.4,17.2,13.2,1.6,2.5,23.5,5.0,2.4,2.1,2.4,7.5,0.155,0.0,0.402,12,2016
Greg Smith,MIN,18.0,0.0,10.7,0.563,0.0,0.563,0.563,0.412,2.3,0.3,0.2,0.1,2.4,7.9,0.545,17.9,12.7,4.6,1.1,0.4,10.8,0.1,0.1,-5.5,-0.2,0.2,0.045,0.0,0.354,13,2016
Greivis Vásquez,MIL,23.0,0.0,20.0,0.326,0.247,0.415,0.391,0.846,2.0,4.0,0.4,0.0,5.7,7.4,0.435,10.3,5.8,28.5,1.1,0.0,18.5,-0.4,0.1,-6.2,-0.5,-0.3,-0.033,0.0,0.402,12,2016
Harrison Barnes,GSW,66.0,59.0,30.9,0.466,0.383,0.508,0.531,0.761,4.9,1.8,0.6,0.2,11.7,12.3,0.559,12.4,8.6,7.8,1.0,0.4,15.9,3.1,1.9,-1.3,0.3,4.9,0.116,0.0,0.89,1,2016
Hassan Whiteside,MIA,73.0,43.0,29.1,0.606,0.0,0.606,0.606,0.65,11.8,0.4,0.6,3.7,14.2,25.6,0.629,32.4,23.1,2.4,1.1,9.7,20.7,5.0,5.3,4.1,3.3,10.3,0.233,0.0,0.585,3,2016
Henry Sims,BRK,14.0,4.0,18.8,0.429,0.0,0.429,0.429,0.833,5.1,0.6,0.6,1.0,6.5,13.9,0.504,22.2,15.4,5.1,1.7,4.3,17.3,0.2,0.3,-4.3,-0.2,0.4,0.079,0.0,0.256,14,2016
Hollis Thompson,PHI,77.0,17.0,28.0,0.397,0.38,0.42,0.507,0.719,3.5,1.3,0.5,0.3,9.8,9.2,0.525,11.4,6.9,7.4,0.8,0.8,16.2,0.7,0.5,-3.4,-0.7,1.2,0.026,0.0,0.122,15,2016
Ian Clark,GSW,66.0,1.0,8.8,0.441,0.357,0.5,0.515,0.824,1.0,1.0,0.3,0.2,3.6,11.5,0.544,9.7,6.3,15.3,1.4,1.7,19.5,0.3,0.6,-1.9,0.0,0.9,0.075,0.0,0.89,1,2016
Ian Mahinmi,IND,71.0,71.0,25.6,0.589,0.0,0.589,0.589,0.587,7.1,1.5,0.9,1.1,9.3,16.6,0.603,22.1,15.3,8.9,1.8,3.3,15.7,2.9,3.3,0.9,1.4,6.2,0.163,0.0,0.549,7,2016
Iman Shumpert,CLE,54.0,5.0,24.4,0.374,0.295,0.447,0.444,0.784,3.8,1.7,1.0,0.4,5.8,8.4,0.475,14.6,8.7,9.8,2.1,1.2,13.2,-0.1,1.8,-1.5,0.1,1.7,0.063,0.0,0.695,1,2016
Isaiah Canaan,PHI,77.0,39.0,25.5,0.36,0.363,0.354,0.482,0.833,2.3,1.8,0.7,0.2,11.0,11.1,0.528,8.8,4.8,11.3,1.4,0.5,19.9,0.9,0.5,-2.4,-0.2,1.4,0.035,0.0,0.122,15,2016
Isaiah Thomas,BOS,82.0,79.0,32.2,0.428,0.359,0.462,0.488,0.871,3.0,6.2,1.1,0.1,22.2,21.5,0.562,8.0,4.9,32.7,1.7,0.3,29.6,7.2,2.5,4.3,4.2,9.7,0.177,0.0,0.585,5,2016
Ish Smith,PHI,77.0,53.0,29.1,0.411,0.329,0.428,0.44,0.693,4.0,6.5,1.1,0.3,12.6,14.9,0.465,13.3,7.5,38.3,1.9,0.8,23.9,0.0,1.3,-1.6,0.2,1.3,0.027,0.0,0.122,15,2016
J.J. Barea,DAL,74.0,16.0,22.5,0.446,0.385,0.481,0.516,0.771,2.1,4.1,0.4,0.0,10.9,15.4,0.536,8.3,5.0,31.5,0.8,0.1,23.8,2.1,0.7,0.0,0.9,2.8,0.082,0.0,0.512,6,2016
J.J. Hickson,WAS,35.0,9.0,12.5,0.516,0.0,0.519,0.516,0.447,3.8,0.7,0.4,0.4,5.9,16.8,0.514,24.1,16.8,8.7,1.7,2.6,22.6,0.3,0.5,-1.1,0.1,0.8,0.088,0.0,0.5,10,2016
J.J. O'Brien,UTA,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.3,0.0,19.4,9.7,0.0,8.8,0.0,7.7,0.0,0.0,-6.2,0.0,0.0,-0.028,0.0,0.488,9,2016
J.R. Smith,CLE,77.0,77.0,30.7,0.415,0.4,0.438,0.535,0.634,2.8,1.7,1.1,0.3,12.4,12.4,0.542,8.3,5.2,8.5,1.8,0.7,18.0,3.0,2.5,0.5,1.5,5.5,0.111,0.0,0.695,1,2016
JJ Redick,LAC,75.0,75.0,28.0,0.48,0.475,0.484,0.593,0.888,1.9,1.4,0.6,0.1,16.3,17.5,0.632,6.6,3.6,8.6,1.0,0.2,22.6,5.3,1.4,2.2,2.2,6.7,0.154,0.0,0.646,4,2016
JaKarr Sampson,PHI,73.0,40.0,15.9,0.442,0.222,0.496,0.464,0.656,2.6,0.6,0.3,0.5,5.1,8.3,0.504,14.0,9.0,6.2,1.0,2.2,16.6,-0.5,0.6,-5.4,-1.0,0.1,0.006,0.0,0.122,15,2016
JaMychal Green,MEM,78.0,15.0,18.5,0.465,0.333,0.478,0.48,0.752,4.8,0.9,0.6,0.4,7.4,14.6,0.52,19.3,14.7,7.7,1.6,2.1,19.8,1.2,1.4,-2.5,-0.2,2.6,0.086,0.0,0.512,7,2016
JaVale McGee,DAL,34.0,2.0,10.9,0.575,0.0,0.579,0.575,0.5,3.9,0.1,0.1,0.8,5.1,19.9,0.574,23.7,19.7,1.5,0.7,5.9,21.1,0.6,0.5,-0.3,0.1,1.1,0.146,0.0,0.512,6,2016
Jabari Parker,MIL,76.0,72.0,31.7,0.493,0.257,0.502,0.498,0.768,5.2,1.7,0.9,0.4,14.1,14.8,0.535,12.8,9.4,8.9,1.5,1.0,20.9,2.4,1.2,-2.0,0.0,3.6,0.072,0.0,0.402,12,2016
Jae Crowder,BOS,73.0,73.0,31.6,0.443,0.336,0.529,0.518,0.82,5.1,1.8,1.7,0.5,14.2,15.8,0.565,14.2,8.6,8.9,2.7,1.2,18.5,3.8,3.5,2.2,2.5,7.3,0.152,0.0,0.585,5,2016
Jahlil Okafor,PHI,53.0,48.0,30.0,0.508,0.167,0.511,0.509,0.686,7.0,1.2,0.4,1.2,17.5,17.1,0.536,17.8,12.8,8.2,0.7,2.9,27.3,0.3,0.9,-2.3,-0.1,1.2,0.037,0.0,0.122,15,2016
Jamal Crawford,LAC,79.0,5.0,26.9,0.404,0.34,0.44,0.466,0.904,1.8,2.3,0.7,0.2,14.2,14.0,0.529,6.3,3.7,14.0,1.2,0.4,24.9,1.8,1.5,-1.4,0.3,3.3,0.076,0.0,0.646,4,2016
Jameer Nelson,DEN,39.0,15.0,26.6,0.368,0.299,0.429,0.438,0.857,2.9,4.9,0.6,0.1,7.7,9.5,0.464,10.4,6.2,27.3,1.2,0.4,16.4,0.1,0.4,-3.0,-0.3,0.5,0.024,0.0,0.402,11,2016
James Anderson,SAC,51.0,15.0,14.1,0.376,0.267,0.478,0.441,0.759,1.7,0.8,0.4,0.3,3.5,6.0,0.469,10.9,6.5,7.7,1.4,1.6,13.7,-0.6,0.4,-4.5,-0.5,-0.3,-0.017,0.0,0.402,10,2016
James Ennis III,NOP,22.0,5.0,15.0,0.478,0.448,0.509,0.593,0.735,1.9,1.0,0.7,0.2,7.2,17.8,0.621,7.4,7.1,10.1,2.4,1.3,19.8,0.7,0.2,1.5,0.3,0.9,0.133,0.0,0.366,12,2016
James Harden,HOU,82.0,82.0,38.1,0.439,0.359,0.494,0.512,0.86,6.1,7.5,1.7,0.6,29.0,25.3,0.598,15.6,8.8,35.4,2.2,1.4,32.5,10.7,2.6,6.6,6.8,13.3,0.204,0.007,0.5,8,2016
James Johnson,TOR,57.0,32.0,16.2,0.475,0.303,0.54,0.517,0.574,2.2,1.2,0.5,0.6,5.0,11.4,0.532,11.9,7.8,11.4,1.6,2.9,15.9,0.3,1.0,-1.0,0.2,1.3,0.068,0.0,0.683,2,2016
James Jones,CLE,48.0,0.0,9.6,0.408,0.394,0.447,0.553,0.808,1.0,0.3,0.2,0.2,3.7,11.6,0.58,10.2,6.1,4.5,1.2,1.8,16.2,0.7,0.5,-0.3,0.2,1.2,0.12,0.0,0.695,1,2016
James Michael McAdoo,GSW,41.0,1.0,6.4,0.536,0.5,0.537,0.542,0.531,1.4,0.4,0.2,0.2,2.9,15.9,0.554,10.9,11.9,9.2,1.8,2.2,20.1,0.5,0.3,-1.8,0.0,0.8,0.146,0.0,0.89,1,2016
James Young,BOS,29.0,0.0,6.9,0.306,0.231,0.5,0.389,0.25,0.9,0.3,0.2,0.0,1.0,3.6,0.384,11.9,6.9,6.0,1.5,0.4,9.1,-0.2,0.2,-4.5,-0.1,0.1,0.013,0.0,0.585,5,2016
Jared Cunningham,MIL,44.0,3.0,9.3,0.343,0.308,0.364,0.4,0.655,0.9,0.5,0.3,0.0,2.7,5.9,0.464,9.6,5.3,6.9,1.8,0.4,16.5,-0.3,0.4,-5.7,-0.4,0.1,0.014,0.0,0.402,12,2016
Jared Dudley,WAS,81.0,41.0,25.9,0.478,0.42,0.534,0.581,0.735,3.5,2.1,0.9,0.2,7.9,11.7,0.602,12.6,7.6,11.4,1.7,0.7,12.7,2.6,2.0,-0.1,1.0,4.6,0.105,0.0,0.5,10,2016
Jared Sullinger,BOS,81.0,73.0,23.6,0.435,0.282,0.458,0.453,0.64,8.3,2.3,0.9,0.6,10.3,16.7,0.476,27.0,18.7,15.5,1.9,1.9,21.8,1.3,3.6,0.6,1.3,4.8,0.121,0.0,0.585,5,2016
Jarell Eddie,WAS,26.0,0.0,5.7,0.308,0.319,0.278,0.423,1.0,0.9,0.2,0.2,0.0,2.4,11.0,0.46,16.3,8.8,5.0,1.7,0.6,20.7,0.0,0.1,-1.5,0.0,0.1,0.046,0.0,0.5,10,2016
Jarell Martin,MEM,27.0,0.0,14.1,0.466,0.0,0.474,0.466,0.726,3.2,0.6,0.3,0.3,5.7,14.0,0.534,14.7,12.9,6.4,1.1,1.7,19.2,0.5,0.2,-3.7,-0.2,0.8,0.1,0.0,0.512,7,2016
Jarnell Stokes,MIA,7.0,0.0,2.6,0.6,0.0,0.6,0.6,0.5,0.6,0.1,0.1,0.0,1.0,20.0,0.595,18.8,12.6,9.6,2.8,0.0,14.9,0.1,0.0,2.0,0.0,0.1,0.209,0.0,0.585,3,2016
Jarrett Jack,BRK,32.0,32.0,32.1,0.391,0.304,0.426,0.434,0.893,4.2,7.4,1.1,0.2,12.8,14.5,0.505,14.1,7.4,35.0,1.7,0.6,21.7,0.5,0.4,-0.7,0.3,0.9,0.043,0.0,0.256,14,2016
Jason Smith,ORL,76.0,2.0,15.5,0.485,0.25,0.493,0.489,0.806,2.9,0.8,0.4,0.9,7.2,14.6,0.513,15.8,10.3,8.6,1.4,4.6,22.1,0.4,1.4,-2.2,-0.1,1.8,0.072,0.0,0.427,11,2016
Jason Terry,HOU,72.0,7.0,17.5,0.402,0.356,0.504,0.525,0.818,1.1,1.4,0.7,0.1,5.9,10.2,0.54,5.7,3.5,12.4,1.8,0.6,15.0,1.1,0.4,-1.6,0.1,1.5,0.057,0.0,0.5,8,2016
Jason Thompson,TOR,47.0,7.0,10.0,0.481,0.333,0.505,0.505,0.704,2.9,0.6,0.3,0.4,3.1,14.2,0.558,23.4,15.9,8.5,1.3,3.3,13.9,0.9,0.7,-0.8,0.1,1.6,0.165,0.0,0.683,2,2016
